,Open,High,Close
411,2597.9915,2653.29,2578.208
412,2603.7876,2659.1372,2584.8367
413,2605.9983,2662.0286,2586.1614
414,2608.4927,2664.3186,2588.5261
415,2611.6792,2666.674,2592.271
416,2614.9119,2672.342,2595.4224
417,2618.2388,2676.1716,2598.8486
418,2620.0098,2677.5479,2600.544
419,2622.1416,2679.5312,2602.55
420,2623.2554,2680.4236,2603.5781
421,2625.1807,2682.4148,2605.462
422,2628.609,2686.177,2608.9333
423,2629.541,2686.8064,2609.559
424,2629.4924,2686.8892,2609.816
425,2628.1018,2683.9583,2608.671
426,2626.89,2684.712,2608.1895
427,2626.5137,2685.8381,2607.7341
428,2626.387,2685.9294,2607.2656
429,2626.61,2686.1257,2606.997
430,2628.689,2687.3147,2608.6516
431,2632.2063,2690.14,2611.6436
432,2639.0774,2696.161,2618.8894
433,2643.5735,2702.1187,2623.2737
434,2648.6572,2708.8096,2627.8486
435,2654.762,2714.4722,2633.7559
436,2659.8613,2720.0325,2638.697
437,2662.832,2722.3242,2641.9255
438,2666.7146,2727.5588,2645.8838
439,2671.71,2733.1262,2650.9138
440,2677.0317,2738.6187,2656.283
441,2678.817,2740.545,2657.665
442,2680.0637,2740.8374,2659.048
443,2680.7913,2739.5813,2659.4116
444,2680.0125,2737.8066,2659.835
445,2676.633,2738.0256,2656.9988
446,2674.8367,2738.2715,2654.8823
447,2675.128,2739.845,2654.6306
448,2676.1309,2740.771,2654.9285
449,2678.7048,2741.522,2656.7021
450,2681.829,2741.9048,2659.4233
451,2690.7007,2750.7244,2669.1333
452,2695.6646,2757.3853,2674.3765
453,2698.6885,2760.4841,2677.6143
454,2698.5066,2762.2998,2677.539
455,2698.0198,2761.5273,2676.7896
456,2698.643,2762.5674,2677.4893
457,2700.205,2764.3406,2678.964
458,2700.7905,2764.6523,2679.1494
459,2702.947,2766.692,2681.1572
460,2705.281,2768.645,2683.6284
461,2707.0493,2771.3633,2685.0852
462,2710.367,2774.7437,2688.515
463,2712.88,2778.1118,2690.888
464,2714.3367,2778.7449,2692.2656
465,2715.3027,2777.663,2693.233
466,2714.9392,2778.7083,2693.4988
467,2716.495,2781.723,2695.1177
468,2717.803,2783.8271,2696.1677
469,2719.1482,2785.422,2697.2144
470,2719.652,2784.7566,2697.0337
471,2722.0754,2787.1992,2699.3853
472,2727.7625,2792.2747,2705.2097
473,2733.0776,2798.6086,2710.427
474,2736.043,2802.4949,2713.054
475,2738.7754,2805.2922,2715.7732
476,2740.8691,2806.724,2717.6726
477,2743.26,2808.8752,2720.683
478,2744.0217,2810.1077,2721.2922
479,2741.9736,2807.632,2719.8403
480,2739.2495,2804.22,2717.3057
481,2735.1235,2801.7703,2713.613
482,2731.6394,2798.6753,2710.055
483,2728.0474,2793.6072,2706.3376
484,2721.755,2785.1577,2700.4272
485,2714.351,2776.8567,2693.3535
486,2711.4597,2776.5962,2690.3616
487,2710.3086,2775.9272,2689.5488
488,2707.7893,2774.2292,2686.4875
489,2703.8716,2766.7417,2681.909
490,2699.1663,2760.3267,2677.458
491,2699.17,2757.8672,2677.9272
492,2698.0781,2757.3792,2677.8958
493,2691.222,2753.7239,2671.293
494,2684.2273,2749.0254,2664.4458
495,2680.62,2745.833,2659.625
496,2680.8086,2744.3652,2659.6272
497,2682.0596,2743.943,2660.1729
498,2683.3955,2743.2368,2661.9097
499,2691.2126,2752.8574,2669.318
500,2699.4817,2763.0461,2676.9507
501,2708.8733,2774.3748,2685.7344
502,2715.5388,2781.3372,2691.6472
503,2724.1057,2788.5237,2699.7903
504,2734.0059,2798.379,2709.8628
505,2747.601,2813.553,2724.175
506,2753.1926,2818.9011,2729.732
507,2756.8896,2824.5007,2733.583
508,2760.2363,2828.8164,2737.085
509,2763.8389,2833.0442,2740.4177
510,2767.932,2837.833,2744.4973
511,2772.4011,2843.3987,2748.7056
512,2777.086,2847.8335,2752.9192
513,2784.7986,2854.8386,2760.4072
514,2791.0017,2860.4395,2766.1484
515,2795.4216,2864.0625,2770.492
516,2798.3645,2867.1365,2773.9397
517,2801.058,2871.8809,2777.0552
518,2802.7598,2875.0059,2778.7046
519,2803.6526,2877.5066,2779.54
520,2802.8232,2876.1536,2778.3472
521,2802.863,2875.4177,2778.106
522,2806.141,2876.74,2780.9504
523,2808.3237,2879.4268,2783.976
524,2808.8845,2881.5457,2784.6807
525,2807.945,2877.43,2783.9346
526,2804.773,2876.525,2781.0217
527,2802.0432,2871.387,2778.4624
528,2797.7375,2864.3218,2773.7996
529,2788.8699,2857.6824,2766.5295
530,2782.9717,2851.734,2760.3848
531,2775.6284,2846.788,2752.7686
532,2776.436,2850.1165,2753.596
533,2776.9968,2851.5032,2752.7126
534,2781.2832,2852.0566,2756.3306
535,2787.222,2856.4114,2762.6023
536,2794.2747,2863.044,2768.6794
537,2799.5522,2866.6392,2775.2893
538,2804.6956,2876.5544,2781.2698
539,2806.3062,2878.0618,2782.0015
540,2803.9612,2874.3582,2779.815
541,2799.3542,2868.9243,2776.439
542,2794.5408,2866.9402,2771.4307
543,2793.4873,2866.3806,2770.3972
544,2797.476,2871.8408,2774.3474
545,2800.6628,2877.2053,2775.397
546,2805.0613,2877.6663,2778.5356
547,2813.6995,2883.8271,2786.523
548,2826.4436,2893.0493,2799.6445
549,2830.8967,2899.5562,2805.4077
550,2831.9194,2902.8047,2807.2595
551,2828.8215,2903.0022,2805.3489
552,2822.9355,2899.8416,2799.68
553,2819.0957,2896.7358,2795.3616
554,2814.4856,2887.96,2789.3508
555,2808.8464,2880.134,2784.8267
556,2804.9036,2873.523,2780.9353
557,2800.106,2866.5444,2776.6963
558,2795.3716,2861.3271,2772.71
559,2782.783,2848.8794,2761.128
560,2763.657,2832.1106,2743.5251
561,2745.6719,2812.5818,2726.4697
562,2730.101,2796.783,2710.237
563,2716.9968,2786.8828,2697.8923
564,2710.3835,2781.5876,2690.4788
565,2707.2068,2774.5273,2685.7766
566,2710.1624,2773.344,2688.2224
567,2715.8054,2780.0437,2693.2688
568,2726.695,2791.5007,2703.6526
569,2738.5054,2799.0972,2715.8228
570,2744.3208,2804.1716,2721.8257
571,2739.6619,2801.24,2718.054
572,2735.948,2800.7607,2714.67
573,2734.5317,2800.7334,2713.9678
574,2730.436,2796.2065,2709.7449
575,2718.6084,2783.784,2697.602
576,2706.8008,2768.7812,2685.8325
577,2698.11,2754.9524,2677.5142
