,Open,High,Low,Adj Close,Close,Volume,Turnover (Lacs),DPO,New York 9:30,Total Market Value
2015-12-09,936.2,943.45,912.85,917.75,915.9,2097118.0,19392.56,334.7375000000004,710.0,109235498.0
2015-12-10,922.5,953.8,920.0,949.25,950.35,4249865.0,39973.9,333.3575000000004,710.0,110842977.0
2015-12-11,951.75,959.0,942.9,950.9,952.95,4150045.0,39464.21,375.4825000000003,700.0,109673901.0
2015-12-14,947.6,963.5,946.0,958.05,955.1,2414730.0,23076.23,374.38000000000034,670.0,109673901.0
2015-12-15,957.0,977.95,953.65,976.0,975.9,3593061.0,34834.32,344.90000000000043,640.0,110769909.0
2015-12-16,975.9,987.55,973.5,979.0,978.65,2765248.0,27136.79,342.35500000000036,640.0,110258439.0
2015-12-17,980.05,1015.0,978.0,1013.05,1009.7,4427435.0,44100.78,368.6700000000003,640.0,108066422.0
2015-12-18,1003.8,1009.0,990.0,990.6,991.9,3661020.0,36448.89,365.8125000000002,660.0,109381632.0
2015-12-21,987.9,999.0,984.35,990.5,992.1,2818835.0,27942.9,377.85000000000025,660.0,109454699.0
2015-12-22,992.8,1002.6,984.0,985.9,987.3,2646828.0,26279.0,376.17250000000024,660.0,108724027.0
2015-12-23,991.8,1006.9,990.0,1004.7,1003.8,2953173.0,29641.3,367.8675000000003,660.0,107043481.0
2015-12-24,1003.9,1007.2,996.3,1002.4,1000.55,2720569.0,27220.49,367.2725000000005,660.0,106824279.0
2015-12-29,1010.4,1018.7,1007.15,1014.0,1015.4,3409060.0,34575.06,462.4775000000002,660.0,105509069.0
2015-12-30,1015.0,1016.0,1002.0,1003.45,1004.5,1863321.0,18780.63,474.54750000000024,660.0,105947473.0
2016-01-04,1005.0,1013.8,986.7,993.2,995.3,6896571.0,68890.7,549.0650000000005,660.0,104851464.0
2016-01-05,1000.3,1010.0,997.0,1005.0,1005.15,3416459.0,34281.25,579.7100000000004,650.0,102971559.0
2016-01-06,1007.6,1038.4,1000.4,1029.1,1032.2,6116855.0,62890.73,575.1450000000004,650.0,103651048.0
2016-01-07,1021.05,1028.0,1008.05,1018.9,1013.25,4512219.0,45877.0,553.5275000000005,640.0,103964690.0
2016-01-08,1020.0,1032.9,1016.7,1027.4,1025.75,4871839.0,49990.57,549.7575000000004,640.0,104131181.0
2016-01-11,1015.95,1060.8,1011.0,1054.0,1051.6,6632671.0,69503.89,512.5250000000005,640.0,105553922.0
2016-01-12,1055.0,1065.4,1041.1,1044.4,1045.45,5342761.0,56264.66,508.0075000000005,640.0,104001659.0
2016-01-13,1053.1,1089.75,1047.2,1073.2,1076.85,16412811.0,174128.26,511.26000000000056,640.0,105480005.0
2016-01-14,1063.85,1081.0,1053.05,1060.45,1061.65,6359913.0,67886.23,507.1100000000006,650.0,105849592.0
2016-01-15,1069.75,1089.5,1065.6,1072.6,1073.3,6575725.0,71043.91,560.4300000000006,650.0,105849592.0
2016-01-19,1029.0,1049.8,1014.1,1046.95,1043.6,4912096.0,50914.35,636.7075000000007,660.0,107401855.0
2016-01-20,1034.9,1034.9,990.0,1009.15,1004.55,10312353.0,104043.28,635.8450000000007,660.0,108732367.0
2016-01-21,1017.55,1025.75,976.7,982.45,984.2,7261772.0,72243.77,647.0750000000007,650.0,109028036.0
2016-01-22,994.05,1011.0,994.05,1004.05,1004.15,5413455.0,54310.58,646.8950000000004,650.0,108510615.0
2016-01-25,1010.0,1018.75,1000.0,1000.2,1003.95,2994340.0,30262.76,700.7675000000008,650.0,109471540.0
2016-01-27,1008.1,1010.0,996.95,997.0,999.35,3943295.0,39595.81,701.5700000000008,650.0,109175871.0
2016-01-28,1001.0,1021.8,997.1,1015.5,1016.9,5274473.0,53396.25,711.5500000000006,650.0,109175871.0
2016-02-01,1039.95,1041.8,1025.55,1028.2,1030.3,2267273.0,23417.82,747.5625000000005,640.0,109988961.0
2016-02-02,1030.3,1032.8,990.5,995.5,1001.15,3376466.0,34236.72,747.2700000000004,640.0,109767209.0
2016-02-03,988.0,994.0,975.0,980.0,981.4,3586808.0,35297.66,804.9575000000004,640.0,110165123.0
2016-02-04,988.0,1001.0,965.7,977.65,973.05,4161079.0,40906.7,807.9150000000004,640.0,109723858.0
2016-02-05,979.1,982.0,961.4,974.9,970.9,4799882.0,46581.76,714.9825000000004,640.0,108990378.0
2016-02-11,962.85,965.95,915.5,924.0,924.55,3912163.0,36788.04,715.0775000000004,650.0,106507865.0
2016-02-12,933.9,933.9,888.1,904.85,906.55,6701935.0,60854.11,722.8325000000006,660.0,106070161.0
2016-02-16,951.1,958.0,927.0,929.25,930.55,2977263.0,28108.49,724.1750000000003,660.0,107310322.0
2016-02-17,935.1,957.45,916.4,956.1,952.6,3529832.0,33121.7,740.6250000000003,660.0,108404580.0
2016-02-18,962.95,968.7,936.0,937.15,940.1,3299161.0,31319.82,743.8475000000004,660.0,107893926.0
2016-02-19,940.0,952.75,937.35,943.5,944.35,2339664.0,22097.78,791.5400000000005,660.0,107748025.0
2016-02-22,944.1,968.3,944.1,963.0,962.3,2919198.0,28051.8,793.6325000000006,660.0,108623432.0
2016-02-23,963.1,967.2,942.75,943.9,949.65,4340746.0,41606.99,821.4975000000005,660.0,107018519.0
2016-02-24,944.9,958.55,942.0,955.0,952.65,3471311.0,33071.67,823.8325000000003,670.0,106361964.0
2016-02-25,954.2,956.55,940.85,942.0,944.1,5675025.0,53713.92,824.1725000000006,670.0,105194754.0
2016-02-26,953.0,958.75,944.3,953.0,950.35,1908533.0,18163.32,828.4250000000006,670.0,104902952.0
2016-03-01,964.7,985.05,964.65,984.25,981.3,3760923.0,36846.46,784.2000000000008,680.0,103808693.0
2016-03-02,992.9,1005.75,987.25,1000.0,1001.5,4595886.0,45904.32,852.2950000000008,680.0,103954594.0
2016-03-03,1010.0,1018.0,997.5,1010.0,1012.85,3630006.0,36636.82,850.3050000000009,680.0,104027545.0
2016-03-04,1014.0,1015.0,1003.5,1007.5,1006.4,2054428.0,20701.43,929.3800000000008,695.0,104538199.0
2016-03-08,1007.5,1030.9,1007.5,1023.0,1027.0,3022554.0,30879.84,926.0825000000007,700.0,105194754.0
2016-03-09,1020.0,1043.9,1018.6,1041.9,1041.7,2709831.0,28011.41,918.4225000000008,700.0,104902952.0
2016-03-10,1042.05,1045.9,1009.0,1009.15,1011.75,4733124.0,48203.13,915.9675000000009,700.0,105851310.0
2016-03-11,1014.9,1029.55,1010.6,1015.4,1014.5,3501676.0,35696.87,909.3200000000008,700.0,106507865.0
2016-03-14,1019.1,1026.4,1012.95,1019.75,1019.75,2715590.0,27655.73,903.6600000000008,700.0,107602124.0
2016-03-15,1024.0,1027.85,1015.1,1019.55,1020.5,2397332.0,24492.02,934.0225000000007,700.0,107529173.0
2016-03-16,1021.0,1025.8,1005.45,1024.4,1021.75,2529074.0,25689.58,929.4625000000007,700.0,107456223.0
2016-03-17,1027.0,1036.9,1012.0,1014.5,1016.0,3847740.0,39497.32,911.0425000000006,700.0,107529173.0
2016-03-18,1018.25,1030.15,1015.7,1028.3,1027.2,3207246.0,32842.14,906.6875000000005,700.0,107091470.0
2016-03-21,1027.95,1041.5,1022.75,1040.0,1037.3,2904852.0,29937.01,863.3400000000004,710.0,107820976.0
2016-03-22,1037.0,1052.25,1035.65,1049.35,1047.85,3504967.0,36615.63,859.0625000000005,740.0,107966877.0
2016-03-23,1046.9,1046.9,1022.4,1027.25,1029.2,3841654.0,39626.06,953.3850000000007,740.0,107529173.0
2016-03-29,1023.8,1042.0,1020.2,1034.0,1036.25,3627901.0,37523.97,918.4900000000005,740.0,108842284.0
2016-03-30,1042.7,1051.75,1042.7,1047.4,1047.05,3303780.0,34607.65,913.6550000000004,740.0,107091470.0
2016-04-01,1039.1,1046.3,1025.0,1035.0,1034.45,2830115.0,29236.41,883.0200000000004,740.0,103298039.0
2016-04-05,1031.35,1042.4,1022.2,1027.3,1026.95,2345148.0,24179.37,922.3875000000005,740.0,104068751.0
2016-04-06,1032.1,1036.7,1022.6,1034.4,1033.75,1597975.0,16458.26,1337.8700000000006,740.0,104344710.0
2016-04-07,1034.9,1048.0,1022.1,1034.8,1037.25,2009055.0,20838.49,1337.3575000000005,740.0,105300789.0
2016-04-08,1035.9,1054.45,1031.2,1035.0,1036.35,3065701.0,31939.15,1200.9750000000006,740.0,105590076.0
2016-04-11,1037.0,1045.5,1033.0,1039.2,1040.3,2356318.0,24515.17,1199.5475000000006,740.0,104071315.0
2016-04-12,1040.3,1057.45,1038.05,1047.6,1047.4,2552099.0,26767.98,1119.4525000000003,740.0,105734720.0
2016-04-13,1052.55,1069.9,1052.55,1064.6,1066.05,3666141.0,38862.22,1117.1375000000003,740.0,109061531.0
2016-04-18,1065.8,1066.8,1055.4,1063.05,1064.75,4358102.0,46246.03,1077.9250000000004,740.0,111375834.0
2016-04-20,1069.2,1069.2,1035.8,1037.15,1037.3,4957497.0,51796.68,1077.1475000000005,740.0,115642830.0
2016-04-21,1041.4,1052.0,1035.0,1039.5,1041.15,2601436.0,27120.48,1146.1900000000005,740.0,112749951.0
2016-04-22,1039.0,1047.5,1029.3,1040.5,1038.95,2675586.0,27803.46,1145.6025000000004,740.0,108627599.0
2016-04-25,1044.45,1044.45,1012.3,1014.55,1016.9,13979586.0,142570.0,1155.6225000000004,740.0,110435648.0
2016-04-26,1015.4,1023.9,1007.5,1014.3,1016.95,6041279.0,61213.25,1157.1675000000002,740.0,112026732.0
2016-04-27,1017.9,1025.95,1016.0,1018.45,1019.4,3315060.0,33872.52,1105.6075,740.0,111303512.0
2016-04-28,1014.0,1019.2,990.95,993.5,996.7,14160507.0,142378.04,1106.7925,740.0,113183883.0
2016-05-03,988.0,994.95,972.75,975.0,975.8,4016624.0,39476.43,1193.7950000000005,740.0,109857072.0
2016-05-04,974.05,983.7,973.0,976.0,978.1,3096453.0,30319.67,1196.6125000000006,740.0,108989209.0
2016-05-05,980.0,983.45,970.9,974.9,975.25,4952411.0,48373.54,1250.9525000000003,735.0,108121345.0
2016-05-06,973.0,976.8,967.0,969.15,968.95,3371220.0,32737.38,1253.8525000000004,725.0,109206175.0
2016-05-09,975.0,986.0,972.8,983.3,983.1,3508088.0,34421.25,1266.6850000000002,715.0,106747228.0
2016-05-10,983.1,984.7,978.0,982.3,982.55,1656840.0,16261.81,1269.4200000000003,715.0,110218682.0
2016-05-11,971.8,980.75,970.0,974.1,975.4,2820699.0,27543.14,1269.4675000000002,690.0,109206175.0
2016-05-12,976.0,994.2,975.05,993.0,992.8,2922714.0,28841.83,1271.8425000000002,675.0,112532985.0
2016-05-13,988.95,990.55,975.0,975.95,978.15,3348353.0,32859.03,1242.0050000000003,675.0,113039239.0
2016-05-16,977.0,982.5,971.1,974.5,975.95,2132072.0,20817.6,1246.5100000000002,675.0,113979425.0
2016-05-17,980.25,983.1,966.35,967.45,969.15,2779023.0,27066.69,1267.14,675.0,114847288.0
2016-05-18,965.9,972.5,964.1,970.05,970.55,1880974.0,18245.3,1270.4775000000002,675.0,115570508.0
2016-05-19,971.7,971.9,945.6,947.35,951.2,2088058.0,20060.09,1225.9750000000001,675.0,112822273.0
2016-05-23,937.35,940.7,925.65,931.1,930.0,4198098.0,39145.38,1216.8075000000003,675.0,115064254.0
2016-05-24,928.05,944.0,928.05,941.0,940.45,2807737.0,26388.77,1220.6325000000002,675.0,114991932.0
2016-05-25,949.85,952.8,941.15,949.65,951.2,2112135.0,20025.18,1302.1925000000003,665.0,117089269.0
2016-05-26,950.0,952.4,944.1,947.3,946.85,3243601.0,30737.08,1304.6850000000004,665.0,118101777.0
2016-05-27,949.05,976.9,948.75,973.1,974.7,3063379.0,29617.41,1353.1350000000002,665.0,119403572.0
2016-06-01,957.95,966.1,951.8,952.7,953.6,2067034.0,19826.96,1339.2200000000005,665.0,119692860.0
2016-06-02,954.5,957.15,945.1,955.35,956.25,2343852.0,22277.61,1399.0200000000004,665.0,120083268.0
2016-06-03,960.0,962.9,955.85,958.75,959.65,1975712.0,18959.78,1399.4850000000004,660.0,121065872.0
2016-06-06,961.0,963.0,952.55,954.45,954.8,1982466.0,18971.47,1217.6000000000006,650.0,123708687.0
2016-06-07,957.25,960.95,951.6,953.45,955.05,4332627.0,41426.21,1218.9750000000006,650.0,124083734.0
2016-06-08,958.0,958.0,949.15,955.95,954.1,2773975.0,26442.78,1184.5900000000004,650.0,125308719.0
2016-06-10,974.0,984.4,968.3,975.7,976.7,3729737.0,36426.13,1093.7450000000003,650.0,123219039.0
2016-06-13,969.9,983.45,963.05,980.0,981.1,2334856.0,22735.35,1093.4875000000004,650.0,125524892.0
2016-06-14,980.95,985.4,969.3,976.3,976.25,2497008.0,24408.17,1066.8325000000004,650.0,127326340.0
2016-06-15,980.0,986.5,973.75,981.85,984.6,2543921.0,24933.48,1066.1300000000006,650.0,125092545.0
2016-06-16,981.0,983.65,967.05,975.25,976.3,2142329.0,20897.79,1081.3250000000007,650.0,124083734.0
2016-06-17,977.0,978.65,970.1,973.0,974.9,2408096.0,23461.37,1079.2900000000006,650.0,127614572.0
2016-06-20,972.15,992.6,968.0,987.5,990.2,2459237.0,24182.52,987.2800000000007,650.0,123002865.0
2016-06-21,994.1,994.15,979.7,983.05,987.1,3184865.0,31399.71,984.9475000000008,670.0,115941189.0
2016-06-22,985.0,985.9,977.1,978.0,980.5,2923284.0,28668.89,1046.2825000000007,670.0,114788263.0
2016-06-23,979.95,982.0,970.0,981.0,980.45,2248693.0,21935.89,1044.6025000000006,670.0,113130930.0
2016-06-24,964.9,964.9,933.4,948.55,951.45,5711173.0,54093.47,1032.8150000000005,670.0,112122120.0
2016-06-27,940.5,958.4,940.5,953.9,955.65,2094599.0,19977.42,1033.4675000000007,670.0,112194178.0
2016-06-28,956.4,961.55,955.0,958.0,957.8,1738370.0,16664.05,989.2200000000005,660.0,112050062.0
2016-06-29,962.0,968.95,960.0,967.0,966.9,1719857.0,16593.61,988.5550000000004,660.0,108879513.0
2016-07-05,986.1,1002.9,980.3,991.2,993.1,2596678.0,25822.11,1112.6225000000004,650.0,101097258.0
2016-07-07,992.5,1000.5,986.15,988.1,987.9,2749648.0,27286.83,1047.3325000000004,650.0,98503173.0
2016-07-08,987.0,989.0,976.35,977.6,978.4,1632225.0,16033.95,1046.9700000000003,650.0,102322243.0
2016-07-11,991.0,994.95,985.5,991.55,992.5,1889606.0,18730.69,1081.5800000000004,650.0,100376679.0
2016-07-12,995.25,1005.0,991.0,1003.4,1003.4,2232685.0,22290.7,1080.4650000000004,650.0,101529606.0
2016-07-13,1005.2,1016.7,1004.15,1008.0,1008.75,3409386.0,34465.07,1031.39,650.0,104339865.0
2016-07-14,1008.1,1014.1,998.25,1004.2,1004.9,2459183.0,24746.05,1030.375,650.0,103114880.0
2016-07-15,1009.0,1021.0,1003.5,1014.35,1012.2,3198562.0,32411.76,1044.88,650.0,101529606.0
2016-07-18,1028.0,1038.75,1001.75,1002.9,1006.25,7339086.0,75183.09,1043.3125,650.0,102898706.0
2016-07-19,1006.0,1022.95,995.3,1022.5,1017.8,3805750.0,38447.08,907.4325000000001,650.0,98503173.0
2016-07-20,1019.95,1028.3,1016.55,1022.75,1023.0,2803645.0,28661.91,905.6375,650.0,97278189.0
2016-07-21,1024.0,1025.0,1005.0,1006.2,1006.35,1534044.0,15512.05,866.6450000000001,650.0,96341436.0
2016-07-22,1006.0,1017.8,1005.1,1015.9,1014.85,1577114.0,15982.05,864.9250000000002,650.0,96557609.0
2016-07-25,1014.0,1023.75,1007.35,1020.5,1022.75,1883884.0,19149.75,835.5600000000003,650.0,96485552.0
2016-07-26,1023.0,1034.8,1015.2,1022.25,1024.05,2403872.0,24719.65,832.1400000000004,640.0,95837030.0
2016-07-27,1023.05,1026.0,1008.95,1011.2,1013.1,2521448.0,25645.77,853.1250000000005,640.0,96773783.0
2016-07-28,1014.95,1030.5,1013.05,1024.0,1026.35,3568375.0,36496.33,850.1525000000006,640.0,95476741.0
2016-08-01,1018.0,1020.3,1005.05,1009.0,1009.5,1823694.0,18462.02,767.8125000000007,625.0,93891467.0
2016-08-03,1014.4,1014.4,991.5,992.9,993.95,2713804.0,27083.66,742.2650000000006,625.0,93773388.0
2016-08-04,999.0,1000.0,983.4,995.2,993.0,2328716.0,23061.89,805.1100000000006,625.0,92611118.0
2016-08-05,998.0,1019.0,997.05,1018.0,1016.25,2767914.0,27906.5,803.2175000000007,625.0,93540652.0
2016-08-08,1019.9,1034.0,1018.65,1027.3,1029.25,3098753.0,31900.41,863.6300000000006,625.0,93680581.0
2016-08-09,1027.0,1034.5,1021.0,1029.9,1030.7,3038046.0,31224.6,862.2650000000007,625.0,93050913.0
2016-08-10,1031.25,1034.55,1002.0,1002.2,1003.65,3079463.0,31169.6,921.6200000000007,625.0,93190839.0
2016-08-11,1001.95,1022.85,999.6,1014.0,1014.1,3238899.0,32825.03,921.1600000000009,625.0,92841024.0
2016-08-12,1017.0,1042.9,1017.0,1032.55,1035.8,3740861.0,38635.72,921.6300000000008,635.0,93190839.0
2016-08-16,1036.25,1044.8,1015.5,1023.65,1024.9,3055603.0,31412.11,920.6975000000007,635.0,94380212.0
2016-08-17,1024.1,1028.8,1007.2,1014.0,1013.3,3539970.0,35949.83,1017.1725000000007,635.0,95079843.0
2016-08-18,1016.0,1023.65,1016.0,1018.0,1018.05,1771449.0,18051.13,1017.4200000000008,645.0,95709511.0
2016-08-19,1018.0,1022.0,1007.1,1013.3,1014.9,1869308.0,18983.01,1002.3425000000008,655.0,96199252.0
2016-08-22,1012.0,1019.7,1007.2,1010.05,1011.85,1527904.0,15474.96,1002.4925000000007,655.0,95849437.0
2016-08-23,1012.0,1015.0,1005.0,1011.2,1010.45,1673328.0,16902.69,960.1575000000007,655.0,94380212.0
2016-08-24,1011.7,1021.95,1011.0,1021.25,1020.5,1993153.0,20272.91,960.3350000000006,655.0,94100359.0
2016-08-25,1021.2,1029.0,1009.0,1013.95,1012.7,3419775.0,34810.69,1026.2050000000004,655.0,92910987.0
2016-08-26,1017.9,1030.8,1014.6,1026.6,1027.9,2203465.0,22581.52,1026.1275000000003,655.0,90952020.0
2016-08-30,1062.0,1068.5,1053.0,1064.75,1066.4,4153522.0,44148.56,996.4550000000002,665.0,88363386.0
2016-09-01,1053.0,1072.75,1025.7,1028.05,1029.2,9742454.0,102346.27,916.1325000000004,665.0,90602205.0
2016-09-02,1031.1,1032.55,1002.3,1013.0,1013.35,6428814.0,65178.2,882.0650000000003,665.0,91931504.0
2016-09-06,1019.9,1025.0,1015.0,1021.7,1019.9,2631091.0,26818.61,881.8825000000002,665.0,91931504.0
2016-09-07,1022.0,1027.05,1013.05,1017.0,1017.65,2954995.0,30115.91,905.2625000000003,675.0,93260802.0
2016-09-08,1023.05,1035.95,1020.2,1034.0,1033.4,2790196.0,28763.33,905.1275000000003,675.0,94730027.0
2016-09-09,1035.0,1049.9,1030.0,1041.5,1044.55,3490441.0,36387.08,872.9825000000003,675.0,95429658.0
2016-09-12,1030.4,1056.0,1029.15,1046.95,1046.5,7699800.0,80615.95,871.3625000000002,675.0,95009880.0
2016-09-14,1048.0,1059.0,1040.9,1043.0,1044.75,4252754.0,44619.92,926.0150000000003,675.0,92841024.0
2016-09-15,1047.0,1070.2,1047.0,1064.8,1065.0,7170885.0,75679.7,924.0100000000002,675.0,92351282.0
2016-09-19,1072.55,1088.0,1071.0,1083.0,1082.4,3812324.0,41209.84,979.2800000000002,675.0,94380212.0
2016-09-20,1084.0,1084.75,1069.05,1073.55,1074.2,2635854.0,28365.24,999.065,675.0,95289732.0
2016-09-21,1074.0,1084.9,1069.0,1070.0,1072.25,2501476.0,26903.6,996.0450000000001,675.0,95149806.0
2016-09-22,1083.0,1095.8,1079.0,1086.95,1088.95,4288544.0,46752.51,1028.7700000000002,675.0,94240286.0
2016-09-23,1089.0,1109.45,1089.0,1101.6,1102.8,7105725.0,78183.1,1024.6550000000002,675.0,94170323.0
2016-09-26,1103.4,1129.55,1100.25,1106.3,1107.2,8734943.0,97712.18,990.3300000000002,675.0,92071430.0
2016-09-27,1117.0,1125.95,1106.6,1110.9,1110.5,4428693.0,49394.99,986.2,685.0,92841024.0
2016-09-28,1107.9,1108.0,1086.3,1089.0,1090.65,5673488.0,61988.66,935.4900000000002,685.0,92141393.0
2016-09-29,1095.0,1110.75,1067.4,1074.55,1072.45,4859746.0,52729.9,935.1875000000002,685.0,92141393.0
2016-10-03,1087.0,1107.95,1076.25,1090.0,1090.7,4143109.0,45296.88,921.2775000000001,685.0,96828920.0
2016-10-04,1093.05,1108.3,1092.0,1095.0,1096.35,2997544.0,32990.04,929.4275000000002,685.0,97458588.0
2016-10-05,1104.0,1106.5,1085.8,1090.0,1089.4,2466397.0,27012.25,925.9525000000003,685.0,97318662.0
2016-10-06,1092.0,1126.25,1092.0,1112.0,1110.8,4825630.0,53764.75,911.5950000000003,665.0,95289732.0
2016-10-07,1114.0,1123.05,1106.5,1106.95,1109.0,3492838.0,38914.48,907.8150000000003,665.0,95079843.0
2016-10-13,1089.0,1089.05,1052.0,1058.5,1057.15,5014667.0,53542.77,938.2925000000002,665.0,97808403.0
2016-10-14,1063.0,1082.0,1061.65,1078.95,1077.65,3489473.0,37453.23,948.7975000000004,675.0,99137702.0
2016-10-17,1080.0,1080.8,1058.75,1060.4,1060.65,2246237.0,24002.18,949.0150000000001,685.0,99067739.0
2016-10-18,1066.0,1082.75,1062.05,1079.55,1081.1,2531133.0,27252.92,854.2375000000002,695.0,98997776.0
2016-10-19,1084.45,1094.7,1081.4,1087.0,1087.35,3902656.0,42488.85,853.9900000000005,715.0,100047222.0
2016-10-20,1093.95,1098.0,1084.05,1086.1,1087.55,2314521.0,25226.56,852.5725000000004,715.0,98228182.0
2016-10-24,1070.0,1074.0,1060.65,1063.3,1063.3,2403099.0,25650.02,798.9075000000003,715.0,97458588.0
2016-10-25,1065.0,1065.25,1054.2,1063.5,1060.85,1750711.0,18553.16,801.0050000000003,715.0,97738440.0
2016-10-26,1056.05,1059.45,1052.1,1054.5,1054.05,2502055.0,26388.36,816.2125000000005,715.0,99067739.0
2016-10-27,1051.1,1053.9,1043.4,1050.5,1048.7,2935574.0,30785.14,819.3025000000007,715.0,100047222.0
2016-11-01,1051.3,1055.95,1047.4,1052.0,1051.0,2337011.0,24563.56,899.6850000000006,735.0,99347591.0
2016-11-02,1041.0,1042.85,1021.0,1026.4,1023.75,1609225.0,16570.27,903.0325000000005,750.0,99347592.0
2016-11-03,1023.85,1034.75,1020.6,1021.9,1023.95,1671371.0,17181.33,958.0025000000005,770.0,99347588.0
2016-11-04,1020.25,1026.9,1000.0,1006.55,1005.55,2636911.0,26654.8,962.1950000000006,780.0,99347589.0
2016-11-07,1014.0,1016.55,999.05,1000.0,1001.15,2172921.0,21837.86,982.1775000000007,800.0,99347585.0
2016-11-08,1005.7,1005.7,998.3,1003.9,1003.5,3070346.0,30755.64,987.4525000000006,815.0,99347585.0
2016-11-09,950.0,1009.0,930.0,1003.0,1004.6,4946573.0,48546.75,994.2400000000005,815.0,99347585.0
2016-11-10,1018.6,1028.95,1007.0,1008.05,1010.4,2231907.0,22721.75,996.5775000000003,815.0,99347585.0
2016-11-11,997.85,1017.5,995.1,998.0,1001.75,3377392.0,33900.26,1032.1225000000004,815.0,99347585.0
2016-11-15,996.5,1000.0,979.55,982.85,985.4,3311592.0,32744.82,1035.8850000000004,805.0,99347585.0
2016-11-16,995.0,996.8,980.7,982.05,986.55,3783226.0,37476.03,971.6125000000004,800.0,99347585.0
2016-11-17,986.0,998.15,974.4,977.05,977.75,2886635.0,28497.09,977.0925000000004,795.0,99347585.0
2016-11-18,985.0,992.7,982.0,986.4,987.5,4151928.0,41012.57,957.8450000000004,795.0,99347585.0
2016-11-21,987.55,993.55,983.2,993.0,991.5,3024712.0,29912.86,961.4800000000004,785.0,99347585.0
2016-11-22,997.7,1007.8,993.3,1001.3,1001.45,4033660.0,40362.46,954.8725000000005,785.0,99347585.0
2016-11-23,1005.0,1010.5,999.55,1007.0,1009.0,2996248.0,30122.89,957.4650000000004,775.0,99347585.0
2016-11-25,990.0,995.9,984.35,993.0,993.7,2389829.0,23654.22,923.2000000000003,765.0,99347585.0
2016-11-28,993.0,1000.6,984.1,986.5,986.65,1900161.0,18848.01,976.9650000000004,765.0,99347585.0
2016-11-29,989.0,1004.3,988.05,997.95,997.7,2259609.0,22593.88,979.6400000000004,765.0,99347585.0
2016-12-01,1000.0,1015.0,995.0,996.5,997.75,2886513.0,28996.49,1005.6875000000002,765.0,99347585.0
2016-12-02,995.9,1005.0,991.8,995.6,994.75,2853045.0,28518.67,1079.8975000000003,765.0,99347585.0
2016-12-05,995.0,999.7,986.5,993.05,993.85,911410.0,9051.7,1080.4825000000003,765.0,98253600.0
2016-12-06,996.0,1006.55,994.6,1003.25,1005.2,1537535.0,15384.64,1173.1300000000003,765.0,98595470.0
2016-12-07,1004.0,1007.6,996.35,1001.85,999.15,1127113.0,11302.7,1173.3475000000003,765.0,97911729.0
2016-12-08,1005.05,1021.8,1004.35,1019.55,1020.05,2000230.0,20344.23,1151.5750000000003,765.0,96680995.0
2016-12-09,1022.0,1031.85,1020.3,1028.95,1028.95,1883333.0,19360.18,1150.6475000000003,765.0,98321974.0
2016-12-12,1020.5,1041.7,1020.5,1024.9,1027.2,2062700.0,21335.3,1142.7750000000003,765.0,98595470.0
2016-12-13,1028.0,1041.0,1027.55,1039.0,1039.8,2369453.0,24586.35,1140.0550000000003,780.0,98732218.0
2016-12-14,1039.8,1064.45,1038.2,1056.35,1059.5,5517829.0,58309.98,1135.0575000000003,810.0,99005715.0
2016-12-15,1052.4,1067.6,1048.65,1051.0,1052.95,4418967.0,46810.49,1131.2975000000004,825.0,97501484.0
2016-12-16,1052.0,1062.0,1052.0,1055.85,1057.15,3415537.0,36114.0,1169.2150000000004,825.0,97433110.0
2016-12-19,1055.0,1066.95,1054.35,1060.55,1062.55,3430950.0,36495.22,1165.6625000000004,815.0,96612621.0
2016-12-20,1054.7,1061.0,1053.15,1060.0,1057.9,2671719.0,28284.03,1165.9400000000003,800.0,95792132.0
2016-12-21,1060.1,1067.3,1057.2,1063.0,1063.25,4655758.0,49403.03,1163.2275000000004,785.0,94971642.0
2016-12-22,1058.0,1062.65,1050.95,1052.0,1053.35,6604416.0,69908.47,1062.0775000000003,785.0,94971642.0
2016-12-28,1067.9,1069.55,1047.1,1051.15,1049.7,2202927.0,23304.64,1061.3250000000003,785.0,95245139.0
2017-01-03,1089.85,1097.0,1081.1,1089.0,1089.4,1470751.0,16056.82,1047.785,770.0,97296362.0
2017-01-04,1092.9,1093.0,1064.3,1067.15,1067.15,2375547.0,25475.14,1044.385,800.0,78720250.0
2017-01-05,1071.0,1079.9,1068.75,1077.0,1077.4,1996483.0,21504.52,1075.5675,800.0,59296366.0
2017-01-06,1074.2,1085.0,1073.1,1073.95,1074.95,1793427.0,19347.04,1073.2675000000002,800.0,39188491.0
2017-01-09,1077.0,1086.0,1071.0,1078.0,1077.7,1195257.0,12901.71,1106.7925000000002,825.0,19723655.0
2017-01-10,1080.0,1094.4,1080.0,1088.0,1089.85,2594400.0,28274.65,1104.2900000000004,835.0,39701.0
2017-01-11,1095.0,1095.7,1084.0,1084.8,1086.05,2623211.0,28529.43,1133.5625000000002,835.0,39590.0
2017-01-12,1087.0,1090.35,1079.8,1080.45,1083.3,999364.0,10839.38,1132.0450000000003,835.0,39701.0
2017-01-13,1084.55,1097.5,1084.55,1089.95,1090.4,1653669.0,18056.54,1103.0825000000002,845.0,39729.0
2017-01-17,1065.0,1068.0,1038.5,1040.0,1041.25,8968290.0,94098.27,1067.9800000000002,855.0,40505.0
2017-01-18,1042.6,1048.0,1028.75,1031.95,1032.55,3627071.0,37593.7,1069.5150000000003,855.0,40449.0
