,Open,High,Low,Close,Adj Close,Volume,DPO,Low,Low,Low,Low,Low,Low,Total Market Value,Low,Total Market Value,Total Market Value,AORD_Close,DJI_Close,FCHIX_Close,FTSE_Close,GDAXI_Close,GSPC_Close,HSI_Close,KS11_Close,PSEIPS_Close,TWII_Close,NSEI_Close
2012-07-30,1085.1,1124.5,1082.65,1119.9,1115.0,1353345.0,5.102499999999736,1082.65,1082.65,1082.65,1082.65,1082.65,1082.65,14739192.0,1082.65,355393642.0,39575171.0,4266.9,13073.01,1.3022,5693.6,6774.06,1385.3,19585.4,1843.79,5277.9,7158.85,5199.8
2012-07-31,1115.0,1137.6,1112.75,1134.85,1137.0,708501.0,11.29249999999979,1112.75,1112.75,1112.75,1112.75,1112.75,1112.75,14792436.0,1112.75,349542649.0,38698682.0,4289.4,13008.68,1.3086,5635.3,6772.26,1379.32,19796.81,1881.99,5307.66,7270.46,5229.0
2012-08-01,1134.0,1144.0,1118.5,1125.6,1125.0,704104.0,16.069999999999936,1118.5,1118.5,1118.5,1118.5,1118.5,1118.5,14629572.0,1118.5,346942207.0,38743061.0,4282.7,12976.13,1.3092,5712.8,6754.46,1375.32,19820.38,1879.93,5298.72,7267.93,5240.5
2012-08-03,1119.8,1124.85,1108.95,1120.85,1123.0,297511.0,23.75,1108.95,1108.95,1108.95,1108.95,1108.95,1108.95,14766336.0,1108.95,350472240.0,38569017.0,4243.0,13096.17,1.3092,5787.3,6865.66,1390.99,19666.18,1848.68,5285.91,7217.48,5215.7
2012-08-06,1134.0,1141.0,1125.0,1137.65,1138.55,425446.0,14.504999999999882,1125.0,1125.0,1125.0,1125.0,1125.0,1125.0,14635836.0,1125.0,348608394.0,38936195.0,4292.9,13117.51,1.3156,5808.8,6918.72,1394.23,19998.72,1885.88,5284.16,7286.3,5282.55
2012-08-08,1140.6,1151.25,1136.0,1140.1,1141.9,568514.0,21.049999999999955,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,14722488.0,1136.0,353366495.0,37843975.0,4332.9,13175.64,1.3156,5845.9,6966.15,1402.22,20065.52,1903.23,5308.67,7319.77,5338.0
2012-08-09,1142.0,1166.0,1137.0,1144.8,1142.55,895054.0,23.589999999999918,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,14749632.0,1137.0,356504164.0,37046455.0,4330.1,13165.19,1.3156,5851.5,6964.99,1402.8,20269.47,1940.59,5256.61,7433.67,5322.95
2012-08-10,1144.0,1175.85,1140.65,1165.8,1172.95,638608.0,17.94750000000022,1140.65,1140.65,1140.65,1140.65,1140.65,1140.65,14614956.0,1140.65,350228825.0,37002755.0,4302.8,13207.95,1.3156,5847.1,6944.56,1405.87,20136.12,1946.4,5263.35,7441.09,5320.4
2012-08-13,1179.3,1195.0,1177.2,1184.95,1178.65,838204.0,18.86500000000001,1177.2,1177.2,1177.2,1177.2,1177.2,1177.2,14540832.0,1177.2,342871532.0,36500208.0,4309.5,13169.43,1.3156,5831.9,6909.68,1404.11,20081.36,1932.44,5271.78,7436.27,5347.9
2012-08-14,1184.0,1191.0,1160.0,1184.9,1183.7,418219.0,24.87999999999988,1160.0,1160.0,1160.0,1160.0,1160.0,1160.0,14606604.0,1160.0,341464990.0,36270784.0,4317.4,13172.14,1.3156,5864.8,6974.39,1403.93,20291.68,1956.96,5265.94,7479.22,5380.35
2012-08-16,1191.8,1198.0,1170.0,1172.6,1173.5,396861.0,27.579999999999927,1170.0,1170.0,1170.0,1170.0,1170.0,1170.0,14983488.0,1170.0,349471457.0,35353090.0,4353.5,13250.11,1.3156,5834.5,6996.29,1415.51,19962.95,1957.91,5219.51,7490.18,5362.95
2012-08-17,1190.0,1194.8,1171.15,1177.55,1179.0,1988327.0,44.21749999999997,1171.15,1171.15,1171.15,1171.15,1171.15,1171.15,15379164.0,1171.15,349363261.0,35658988.0,4393.8,13275.2,1.3156,5852.4,7040.88,1418.16,20116.07,1946.54,5206.81,7467.89,5366.3
2012-08-22,1185.0,1206.0,1180.05,1183.15,1182.95,700024.0,32.737499999999955,1180.05,1180.05,1180.05,1180.05,1180.05,1180.05,15936660.0,1180.05,361264766.0,35418639.0,4403.3,13172.76,1.322,5774.2,7017.75,1413.49,19887.78,1935.19,5152.15,7496.55,5412.85
2012-08-23,1186.25,1192.05,1177.0,1181.0,1180.2,304311.0,29.032500000000027,1177.0,1177.0,1177.0,1177.0,1177.0,1177.0,16233156.0,1177.0,352609126.0,35364015.0,4411.8,13057.46,1.322,5776.6,6949.57,1402.08,20132.24,1942.54,5202.84,7505.14,5415.35
2012-08-24,1181.2,1193.0,1161.0,1190.3,1192.8,470889.0,56.96499999999992,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,16227936.0,1161.0,349904239.0,35593438.0,4376.5,13157.97,1.322,5776.6,6971.07,1411.13,19880.03,1919.81,5143.35,7477.5,5386.7
2012-08-29,1167.25,1173.0,1154.25,1167.8,1166.9,630103.0,25.68250000000012,1154.25,1154.25,1154.25,1154.25,1154.25,1154.25,15871932.0,1154.25,352068149.0,36412808.0,4381.5,13107.48,1.322,5743.5,7010.57,1410.49,19788.51,1928.54,5195.72,7391.12,5287.8
2012-08-30,1160.05,1164.0,1133.1,1143.6,1155.5,896906.0,45.99500000000012,1133.1,1133.1,1133.1,1133.1,1133.1,1133.1,15698628.0,1133.1,349904239.0,35702688.0,4340.2,13000.71,1.322,5719.5,6895.49,1399.48,19552.91,1906.38,5149.31,7371.41,5315.05
2012-08-31,1138.4,1148.5,1130.0,1143.3,1138.0,392594.0,45.11000000000013,1130.0,1130.0,1130.0,1130.0,1130.0,1130.0,16049412.0,1130.0,346117397.0,35997661.0,4339.0,13090.84,1.322,5711.5,6970.79,1406.58,19482.57,1905.12,5196.19,7397.03,5258.5
2012-09-04,1162.5,1179.0,1147.5,1174.65,1176.05,417884.0,43.51249999999982,1147.5,1147.5,1147.5,1147.5,1147.5,1147.5,16364700.0,1147.5,348389502.0,36117835.0,4325.5,13035.94,1.3227,5672.0,6932.58,1404.94,19429.91,1907.13,5175.87,7451.32,5274.0
2012-09-05,1170.0,1179.0,1162.05,1174.5,1179.0,421800.0,44.26999999999998,1162.05,1162.05,1162.05,1162.05,1162.05,1162.05,16449264.0,1162.05,342222359.0,35090891.0,4297.7,13047.48,1.3227,5657.9,6964.69,1403.44,19145.07,1874.03,5150.81,7367.41,5225.7
2012-09-06,1170.0,1196.0,1170.0,1183.45,1183.0,767955.0,42.444999999999936,1170.0,1170.0,1170.0,1170.0,1170.0,1170.0,16562016.0,1170.0,345576419.0,34566494.0,4331.6,13292.0,1.3291,5777.3,7167.33,1432.12,19209.3,1881.24,5150.11,7326.69,5238.4
2012-09-07,1196.0,1208.0,1191.3,1205.0,1204.55,1285056.0,39.29999999999973,1191.3,1191.3,1191.3,1191.3,1191.3,1191.3,16665372.0,1191.3,346009201.0,35626213.0,4348.8,13306.64,1.3356,5794.8,7214.5,1437.92,19802.16,1929.58,5201.32,7424.88,5342.1
2012-09-10,1212.0,1220.75,1197.6,1206.1,1201.0,474322.0,22.064999999999827,1197.6,1197.6,1197.6,1197.6,1197.6,1197.6,16743672.0,1197.6,338976494.0,37942299.0,4358.0,13254.29,1.3356,5793.2,7213.7,1429.08,19827.17,1924.7,5190.81,7482.71,5363.45
2012-09-11,1198.5,1220.95,1191.7,1213.85,1213.2,498747.0,20.61999999999989,1191.7,1191.7,1191.7,1191.7,1191.7,1191.7,16777080.0,1191.7,336596193.0,38794444.0,4348.3,13323.36,1.3356,5792.2,7310.11,1433.56,19857.88,1920.0,5186.05,7485.1,5390.0
2012-09-12,1216.0,1225.25,1212.3,1220.2,1220.0,482824.0,10.554999999999836,1212.3,1212.3,1212.3,1212.3,1212.3,1212.3,17221824.0,1212.3,333025741.0,38783519.0,4383.1,13333.35,1.342,5782.1,7343.53,1436.56,20075.39,1950.03,5207.1,7570.42,5431.0
2012-09-13,1222.3,1229.85,1204.0,1210.6,1212.0,347562.0,8.654999999999973,1204.0,1204.0,1204.0,1204.0,1204.0,1204.0,17533980.0,1204.0,334865065.0,39078492.0,4359.8,13539.86,1.342,5819.9,7310.32,1459.99,20047.63,1950.69,5240.5,7578.77,5435.35
2012-09-14,1226.0,1267.8,1226.0,1261.1,1257.95,1197005.0,4.227499999999964,1226.0,1226.0,1226.0,1226.0,1226.0,1226.0,17891028.0,1226.0,338435516.0,39570115.0,4410.2,13593.37,1.3485,5915.6,7412.13,1465.77,20629.78,2007.58,5322.47,7738.02,5577.65
2012-09-17,1281.0,1324.5,1275.05,1279.3,1276.85,1338378.0,-0.3424999999999727,1275.05,1275.05,1275.05,1275.05,1275.05,1275.05,17461944.0,1275.05,323720929.0,38379297.0,4421.8,13553.1,1.3485,5893.5,7403.69,1461.19,20658.11,2002.35,5350.9,7762.19,5610.0
2012-09-18,1289.9,1292.6,1268.15,1275.95,1275.0,640871.0,15.2175000000002,1268.15,1268.15,1268.15,1268.15,1268.15,1268.15,17082972.0,1268.15,320258673.0,38783519.0,4417.8,13564.64,1.3485,5868.2,7347.69,1459.32,20601.93,2004.96,5331.13,7734.23,5600.05
2012-09-20,1251.0,1301.8,1251.0,1282.9,1279.55,940325.0,10.122500000000173,1251.0,1251.0,1251.0,1251.0,1251.0,1251.0,16953516.0,1251.0,322855365.0,36838881.0,4419.8,13596.93,1.3485,5854.6,7389.49,1460.26,20590.92,1990.33,5294.97,7727.52,5554.25
2012-09-21,1294.0,1317.3,1287.15,1311.75,1316.0,800094.0,69.69999999999982,1287.15,1287.15,1287.15,1287.15,1287.15,1287.15,17096544.0,1287.15,323829124.0,37865825.0,4430.8,13579.47,1.3485,5852.6,7451.62,1460.15,20734.94,2002.37,5292.06,7754.56,5691.15
2012-09-24,1315.0,1369.8,1310.15,1354.65,1360.8,994282.0,60.357499999999845,1310.15,1310.15,1310.15,1310.15,1310.15,1310.15,16933680.0,1310.15,322314387.0,37647326.0,4409.2,13558.92,1.3485,5838.8,7413.16,1456.89,20694.7,2003.44,5325.6,7768.27,5669.6
2012-09-25,1360.8,1368.4,1317.05,1321.7,1322.0,693537.0,22.545000000000073,1317.05,1317.05,1317.05,1317.05,1317.05,1317.05,17035992.0,1317.05,321881605.0,37942299.0,4395.5,13457.55,1.342,5859.7,7425.11,1441.59,20698.68,1991.41,5325.17,7734.1,5673.9
2012-09-26,1308.05,1329.6,1297.45,1312.1,1311.5,909320.0,15.329999999999927,1297.45,1297.45,1297.45,1297.45,1297.45,1297.45,17063136.0,1297.45,313658747.0,37024605.0,4382.5,13413.51,1.3356,5768.1,7276.51,1433.32,20527.73,1980.44,5292.63,7669.6,5663.45
2012-09-27,1317.9,1342.0,1317.45,1331.05,1326.6,1272235.0,4.6574999999998,1317.45,1317.45,1317.45,1317.45,1317.45,1317.45,17183196.0,1317.45,309980100.0,38084323.0,4402.8,13485.97,1.3356,5779.4,7290.02,1447.15,20762.29,1988.7,5301.49,7683.77,5649.5
2012-09-28,1345.0,1370.0,1341.0,1350.6,1350.0,1241053.0,-5.707500000000209,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,17385732.0,1341.0,327291380.0,37909524.0,4406.3,13437.13,1.3356,5742.1,7216.15,1440.67,20840.38,1996.21,5346.1,7715.13,5703.3
2012-10-04,1371.25,1409.85,1362.6,1390.5,1388.0,1104971.0,-96.07249999999999,1362.6,1362.6,1362.6,1362.6,1362.6,1362.6,17967881.0,1362.6,327615966.0,38248197.0,4472.6,13575.36,1.3427,5827.8,7305.21,1461.4,20907.95,1992.68,5443.74,7682.31,5787.6
2012-10-05,1399.5,1409.0,1261.2,1387.7,1390.0,987181.0,-106.28500000000008,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,17780881.0,1261.2,323720929.0,36729631.0,4513.8,13610.15,1.3492,5871.0,7397.87,1460.93,21012.38,1995.17,5439.84,7690.62,5746.95
2012-10-09,1400.0,1405.0,1387.5,1392.6,1388.0,755966.0,-151.07749999999987,1387.5,1387.5,1387.5,1387.5,1387.5,1387.5,17656550.0,1387.5,321124237.0,36117835.0,4526.6,13473.53,1.3492,5810.3,7234.53,1441.48,20937.28,1979.04,5394.9,7591.98,5704.6
2012-10-11,1385.0,1391.0,1347.5,1369.2,1370.6,1280918.0,-167.83750000000032,1347.5,1347.5,1347.5,1347.5,1347.5,1347.5,17597184.0,1347.5,334648674.0,35123666.0,4505.2,13326.39,1.3492,5829.8,7281.7,1432.84,20999.05,1933.09,5353.47,7451.69,5708.05
2012-10-12,1355.5,1387.5,1355.5,1372.05,1373.15,792185.0,-165.07999999999993,1355.5,1355.5,1355.5,1355.5,1355.5,1355.5,17281610.0,1355.5,325776643.0,35331240.0,4510.1,13328.85,1.3492,5793.3,7232.49,1428.59,21136.43,1933.26,5369.72,7437.01,5676.05
2012-10-15,1374.3,1384.3,1334.0,1338.25,1335.8,710035.0,-171.4625000000001,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0,17000405.0,1334.0,319068522.0,35145516.0,4505.5,13424.23,1.3492,5805.6,7261.25,1440.13,21148.25,1925.59,5383.22,7418.87,5687.25
2012-10-16,1342.5,1372.7,1337.6,1367.05,1365.0,860593.0,-187.96000000000026,1337.6,1337.6,1337.6,1337.6,1337.6,1337.6,17134758.0,1337.6,319501304.0,35571588.0,4513.9,13551.78,1.3557,5870.5,7376.27,1454.92,21207.07,1941.54,5399.94,7470.99,5648.0
2012-10-17,1378.85,1389.0,1362.95,1368.15,1371.8,896249.0,-192.40250000000037,1362.95,1362.95,1362.95,1362.95,1362.95,1362.95,17398258.0,1362.95,322638974.0,35287540.0,4550.9,13557.0,1.3557,5910.9,7394.55,1460.91,21416.64,1955.15,5438.38,7464.37,5660.25
2012-10-18,1373.25,1388.5,1371.1,1378.75,1376.45,559121.0,-241.2425000000003,1371.1,1371.1,1371.1,1371.1,1371.1,1371.1,17119136.0,1371.1,329238899.0,34653894.0,4580.9,13548.94,1.3557,5917.1,7437.23,1457.34,21518.71,1959.12,5435.94,7465.38,5718.7
2012-10-19,1373.45,1382.0,1362.7,1369.25,1369.9,243014.0,-245.56000000000017,1362.7,1362.7,1362.7,1362.7,1362.7,1362.7,16825432.0,1362.7,329563485.0,35320315.0,4593.5,13343.51,1.3557,5896.2,7380.64,1433.19,21551.76,1943.84,5432.36,7408.73,5684.25
2012-10-22,1362.0,1377.9,1353.55,1369.85,1369.0,278367.0,-252.1650000000002,1353.55,1353.55,1353.55,1353.55,1353.55,1353.55,16791063.0,1353.55,329455290.0,35943036.0,4564.6,13345.89,1.3557,5882.9,7328.05,1433.82,21697.55,1941.59,5424.79,7373.01,5717.15
2012-10-25,1369.0,1376.95,1348.0,1368.85,1370.25,540856.0,-282.53499999999985,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,16339052.0,1348.0,321124237.0,35178291.0,4533.5,13103.68,1.3557,5805.1,7200.23,1412.97,21810.23,1924.5,5405.16,7262.05,5705.3
2012-10-31,1385.0,1443.8,1381.3,1437.9,1438.5,2341085.0,-284.6275000000003,1381.3,1381.3,1381.3,1381.3,1381.3,1381.3,16424455.0,1381.3,327074989.0,33790824.0,4535.4,13096.46,1.3492,5782.7,7260.63,1412.16,21641.82,1912.06,5424.51,7166.02,5619.7
2012-11-05,1462.0,1487.95,1458.75,1478.25,1475.0,741504.0,-310.3400000000004,1458.75,1458.75,1458.75,1458.75,1458.75,1458.75,16067220.0,1458.75,318273896.0,32980059.0,4493.6,13112.44,1.3564,5839.1,7326.47,1417.26,22006.4,1908.22,5457.82,7185.33,5704.2
2012-11-06,1468.05,1474.95,1443.1,1451.6,1450.25,915224.0,-307.0975000000003,1443.1,1443.1,1443.1,1443.1,1443.1,1443.1,16229695.0,1443.1,320519706.0,32903027.0,4503.7,13245.68,1.3564,5884.9,7377.76,1428.39,21944.43,1928.17,5473.61,7236.65,5724.4
2012-11-07,1448.65,1478.25,1448.05,1467.15,1464.05,486738.0,-310.8250000000003,1448.05,1448.05,1448.05,1448.05,1448.05,1448.05,16033892.0,1448.05,321836203.0,33005469.0,4534.2,12932.73,1.3564,5791.6,7232.83,1394.53,22099.85,1937.55,5437.29,7287.15,5760.1
2012-11-08,1451.2,1473.15,1451.1,1459.75,1463.5,459052.0,-297.4150000000002,1451.1,1451.1,1451.1,1451.1,1451.1,1451.1,16065138.0,1451.1,320649808.0,33217246.0,4502.2,12811.32,1.3499,5776.1,7204.96,1377.51,21566.91,1914.41,5446.71,7242.6,5738.75
2012-11-09,1459.75,1475.0,1457.5,1463.4,1463.75,578089.0,-302.1250000000002,1457.5,1457.5,1457.5,1457.5,1457.5,1457.5,16241151.0,1457.5,320110538.0,32941936.0,4482.5,12815.39,1.3499,5769.7,7163.5,1379.85,21384.38,1904.41,5468.79,7293.19,5686.25
2012-11-15,1446.3,1477.0,1440.75,1466.05,1467.0,788772.0,-288.4325000000001,1440.75,1440.75,1440.75,1440.75,1440.75,1440.75,16385920.0,1440.75,312776470.0,32613681.0,4370.6,12542.38,1.3368,5677.8,7043.42,1353.33,21108.93,1870.72,5414.82,7143.81,5631.0
2012-11-16,1461.0,1477.0,1434.2,1438.1,1435.0,376344.0,-291.93000000000006,1434.2,1434.2,1434.2,1434.2,1434.2,1434.2,16266147.0,1434.2,315364964.0,32296015.0,4360.1,12588.31,1.3368,5605.6,6950.53,1359.88,21159.01,1860.83,5439.28,7130.04,5574.05
2012-11-19,1445.9,1506.7,1445.9,1494.25,1496.4,1688460.0,-326.2049999999999,1445.9,1445.9,1445.9,1445.9,1445.9,1445.9,16495277.0,1445.9,320326246.0,33333723.0,4382.6,12795.96,1.3433,5737.7,7123.84,1386.89,21262.06,1878.1,5449.55,7129.01,5571.4
2012-11-20,1505.0,1509.1,1486.95,1499.3,1498.65,1032949.0,-332.7075,1486.95,1486.95,1486.95,1486.95,1486.95,1486.95,16382795.0,1486.95,322375471.0,32285427.0,4407.5,12788.51,1.3433,5748.1,7172.99,1387.81,21228.28,1890.18,5500.58,7145.74,5571.55
2012-11-21,1500.25,1503.95,1480.1,1492.5,1494.0,421427.0,-373.99000000000024,1480.1,1480.1,1480.1,1480.1,1480.1,1480.1,16496319.0,1480.1,321512640.0,32497204.0,4390.7,12836.89,1.3433,5752.0,7184.71,1391.03,21524.36,1884.04,5534.18,7088.46,5614.8
2012-11-23,1501.0,1503.0,1485.0,1493.3,1491.0,223808.0,-379.8900000000001,1485.0,1485.0,1485.0,1485.0,1485.0,1485.0,16842096.0,1485.0,323454011.0,31935994.0,4431.5,13009.53,1.3499,5819.1,7309.13,1409.15,21913.98,1911.33,5552.34,7325.98,5626.6
2012-11-26,1501.1,1501.25,1485.0,1491.85,1490.3,381166.0,-386.1975,1485.0,1485.0,1485.0,1485.0,1485.0,1485.0,16778565.0,1485.0,324101135.0,31533618.0,4443.5,12967.37,1.3499,5786.7,7292.03,1406.29,21861.81,1908.51,5579.42,7407.34,5635.9
2012-11-27,1498.0,1509.4,1493.05,1497.65,1493.5,531466.0,-373.2700000000002,1493.05,1493.05,1493.05,1493.05,1493.05,1493.05,16856678.0,1493.05,329601686.0,31586562.0,4473.4,12878.13,1.3499,5799.7,7332.33,1398.94,21844.03,1925.2,5586.45,7430.17,5727.45
2012-11-29,1500.0,1504.45,1474.15,1489.1,1485.0,639078.0,-378.1850000000002,1474.15,1474.15,1474.15,1474.15,1474.15,1474.15,16867092.0,1474.15,327336753.0,33121946.0,4490.1,13021.82,1.3564,5870.3,7400.96,1415.95,21922.89,1934.85,5640.45,7503.52,5825.0
2012-12-03,1480.0,1504.25,1479.45,1489.9,1486.0,710972.0,-393.8399999999999,1479.45,1479.45,1479.45,1479.45,1479.45,1479.45,16807727.0,1479.45,325611090.0,31914817.0,4540.0,12965.6,1.3636,5871.2,7435.21,1409.46,21767.85,1940.02,5672.7,7599.88,5870.95
2012-12-04,1502.0,1502.0,1475.65,1480.55,1481.95,326134.0,-367.3724999999997,1475.65,1475.65,1475.65,1475.65,1475.65,1475.65,16485904.0,1475.65,324424697.0,31417140.0,4511.8,12951.78,1.3636,5869.0,7435.12,1407.05,21799.97,1935.18,5706.28,7600.95,5889.25
2012-12-05,1487.0,1490.0,1472.0,1477.35,1476.05,368330.0,-367.32749999999965,1472.0,1472.0,1472.0,1472.0,1472.0,1472.0,16499443.0,1472.0,326905338.0,31575973.0,4528.0,13034.49,1.3701,5892.1,7454.55,1409.28,22270.91,1947.04,5687.72,7649.02,5900.5
2012-12-06,1480.8,1486.95,1459.45,1482.55,1482.5,340106.0,-337.5749999999998,1459.45,1459.45,1459.45,1459.45,1459.45,1459.45,16671290.0,1459.45,324208989.0,31967761.0,4515.7,13074.04,1.3701,5901.4,7534.54,1413.94,22249.81,1949.62,5763.64,7623.23,5930.9
2012-12-07,1490.0,1539.9,1490.0,1509.95,1509.7,1272135.0,-339.7149999999997,1490.0,1490.0,1490.0,1490.0,1490.0,1490.0,16736905.0,1490.0,318061313.0,32581915.0,4555.9,13155.13,1.3701,5914.4,7517.8,1418.07,22191.17,1957.45,5794.2,7642.23,5907.4
2012-12-10,1505.0,1523.5,1490.25,1493.4,1494.75,314521.0,-327.19749999999976,1490.25,1490.25,1490.25,1490.25,1490.25,1490.25,16906670.0,1490.25,314933549.0,31131241.0,4562.4,13169.88,1.3701,5921.6,7530.92,1418.55,22276.72,1957.42,5757.54,7609.47,5908.9
2012-12-11,1489.9,1500.0,1466.6,1477.9,1477.0,309880.0,-327.9224999999999,1466.6,1466.6,1466.6,1466.6,1466.6,1466.6,17080600.0,1466.6,314070717.0,31660684.0,4581.3,13248.44,1.3767,5925.0,7589.75,1427.84,22323.94,1964.62,5831.5,7613.66,5898.8
2012-12-12,1485.0,1491.95,1463.05,1476.0,1475.15,652425.0,-361.2674999999999,1463.05,1463.05,1463.05,1463.05,1463.05,1463.05,17147256.0,1463.05,312992177.0,31025352.0,4591.8,13245.45,1.3767,5945.9,7614.79,1428.48,22503.35,1975.44,5819.79,7690.16,5888.0
2012-12-13,1482.0,1496.0,1470.0,1474.15,1476.5,536596.0,-361.8575000000001,1470.0,1470.0,1470.0,1470.0,1470.0,1470.0,16797312.0,1470.0,310727244.0,30411199.0,4592.9,13170.72,1.3767,5929.6,7581.98,1419.45,22445.58,2002.77,5787.95,7757.06,5851.5
2012-12-14,1478.25,1488.0,1451.0,1477.25,1476.85,464608.0,-398.01750000000015,1451.0,1451.0,1451.0,1451.0,1451.0,1451.0,16815018.0,1451.0,315257110.0,30315899.0,4595.1,13135.01,1.3767,5921.8,7596.47,1413.58,22605.98,1995.04,5707.11,7698.74,5879.6
2012-12-17,1490.0,1510.8,1480.55,1499.65,1495.55,879034.0,-401.09500000000025,1480.55,1480.55,1480.55,1480.55,1480.55,1480.55,16752528.0,1480.55,312345054.0,30908875.0,4588.0,13235.39,1.3767,5912.2,7604.94,1430.36,22513.61,1983.07,5623.85,7631.25,5857.9
2012-12-18,1500.0,1504.95,1471.85,1475.35,1476.05,579109.0,-396.35000000000014,1471.85,1471.85,1471.85,1471.85,1471.85,1471.85,16598386.0,1471.85,310619390.0,30495910.0,4610.5,13350.96,1.3767,5935.9,7653.58,1446.79,22494.73,1993.09,5636.59,7643.71,5896.8
2012-12-20,1513.7,1530.15,1510.0,1520.15,1519.0,626581.0,-412.35500000000025,1510.0,1510.0,1510.0,1510.0,1510.0,1510.0,16103673.0,1510.0,300481119.0,30273544.0,4646.6,13311.72,1.3832,5958.3,7672.1,1443.69,22659.78,1999.5,5797.74,7595.43,5916.4
2012-12-21,1513.0,1521.9,1500.1,1504.9,1507.0,505267.0,-412.92750000000046,1500.1,1500.1,1500.1,1500.1,1500.1,1500.1,16006814.0,1500.1,302853906.0,31046530.0,4635.2,13190.84,1.3767,5940.0,7636.23,1430.15,22506.29,1980.42,5823.94,7519.9,5847.7
2012-12-27,1490.0,1501.0,1475.35,1482.0,1480.0,588291.0,-409.3875000000003,1475.35,1475.35,1475.35,1475.35,1475.35,1475.35,15953697.0,1475.35,298324040.0,31321840.0,4661.4,13096.31,1.3832,5954.3,7655.88,1418.1,22619.78,1987.35,5794.89,7648.38,5870.1
2012-12-28,1490.0,1517.0,1484.1,1500.4,1499.5,453955.0,-409.95250000000055,1484.1,1484.1,1484.1,1484.1,1484.1,1484.1,15803721.0,1484.1,299402579.0,31099474.0,4685.3,12938.11,1.3832,5925.4,7612.39,1402.43,22666.59,1997.05,5812.73,7699.47,5908.35
2013-01-02,1518.8,1566.0,1518.8,1557.4,1564.0,801361.0,-411.0800000000006,1518.8,1518.8,1518.8,1518.8,1518.8,1518.8,16300517.0,1518.8,298000478.0,31639506.0,4722.9,13412.55,1.3898,6027.4,7778.78,1462.42,23311.98,2031.1,5860.99,7779.19,5993.25
2013-01-03,1567.0,1567.0,1540.3,1543.3,1541.4,584243.0,-414.37750000000074,1540.3,1540.3,1540.3,1540.3,1540.3,1540.3,16600205.0,1540.3,273103326.0,32892316.0,4761.4,13391.36,1.3904,6047.3,7756.44,1459.37,23398.6,2019.41,5934.05,7836.81,6009.5
2013-01-04,1542.0,1558.9,1539.5,1545.45,1545.0,361754.0,-422.7725000000007,1539.5,1539.5,1539.5,1539.5,1539.5,1539.5,16552467.0,1539.5,245603854.0,34960955.0,4742.9,13435.21,1.3904,6089.8,7776.37,1466.47,23331.09,2011.94,5971.45,7805.96,6016.15
2013-01-07,1553.5,1601.75,1553.5,1584.6,1583.95,951298.0,-426.50500000000056,1553.5,1553.5,1553.5,1553.5,1553.5,1553.5,16708916.0,1553.5,223381273.0,37601277.0,4738.1,13384.29,1.3904,6064.6,7732.66,1461.89,23329.75,2011.25,6044.91,7755.06,5988.4
2013-01-08,1593.9,1594.0,1571.0,1574.85,1575.0,640368.0,-400.47750000000065,1571.0,1571.0,1571.0,1571.0,1571.0,1571.0,17177054.0,1571.0,200207909.0,38926749.0,4712.3,13328.85,1.397,6053.6,7695.83,1457.15,23111.19,1997.94,6048.9,7721.63,6001.7
2013-01-09,1570.0,1595.4,1561.6,1569.6,1570.0,671715.0,-405.06250000000045,1561.6,1561.6,1561.6,1561.6,1561.6,1561.6,17539200.0,1561.6,177380722.0,40745864.0,4730.1,13390.51,1.397,6098.7,7720.47,1461.02,23218.47,1991.81,6091.18,7738.61,5971.5
2013-01-10,1576.1,1589.0,1564.15,1572.3,1565.0,911264.0,-432.17750000000046,1564.15,1564.15,1564.15,1564.15,1564.15,1564.15,17915197.0,1564.15,178530471.0,41227982.0,4745.2,13471.22,1.397,6101.5,7708.47,1472.12,23354.31,2006.8,6018.57,7811.61,5968.65
2013-01-11,1572.0,1592.95,1557.7,1565.25,1564.1,812488.0,-436.7325000000003,1557.7,1557.7,1557.7,1557.7,1557.7,1557.7,17881214.0,1557.7,181085469.0,42247318.0,4733.8,13488.43,1.397,6121.6,7715.53,1472.05,23264.07,1996.67,6051.75,7819.12,5951.3
2013-01-14,1570.0,1578.0,1531.0,1539.1,1543.6,1491642.0,-412.1750000000002,1531.0,1531.0,1531.0,1531.0,1531.0,1531.0,18177188.0,1531.0,184981841.0,42233543.0,4745.7,13507.32,1.397,6107.9,7729.52,1470.68,23413.26,2007.04,6093.9,7823.94,6024.05
2013-01-15,1545.0,1564.9,1543.2,1546.0,1548.0,693345.0,-414.49250000000006,1543.2,1543.2,1543.2,1543.2,1543.2,1543.2,18524684.0,1543.2,186642589.0,42013146.0,4743.0,13534.89,1.397,6117.3,7675.91,1472.34,23381.51,1983.74,6087.67,7764.99,6056.6
2013-01-16,1540.0,1560.0,1482.3,1493.2,1497.3,1202364.0,-457.6350000000002,1482.3,1482.3,1482.3,1482.3,1482.3,1482.3,18570724.0,1482.3,186834214.0,42150894.0,4765.0,13511.23,1.397,6104.0,7691.13,1472.63,23356.99,1977.45,6047.52,7700.4,6001.85
