Date,FTSE_Open,FTSE_High,FTSE_Low,FTSE_Close,FTSE_Adj Close,FTSE_Volume
"Jun 29, 1988","1,856.90","1,863.60","1,855.10","1,855.10","1,855.10",-
"Jun 28, 1988","1,841.50","1,856.90","1,828.10","1,856.90","1,856.90",-
"Jun 27, 1988","1,864.70","1,864.70","1,834.90","1,841.50","1,841.50",-
"Jun 24, 1988","1,875.40","1,875.40","1,863.90","1,871.30","1,871.30",-
"Jun 23, 1988","1,879.30","1,892.20","1,878.40","1,878.90","1,878.90",-
"Jun 22, 1988","1,862.80","1,879.80","1,862.80","1,879.30","1,879.30",-
"Jun 21, 1988","1,844.00","1,860.20","1,841.30","1,860.10","1,860.10",-
"Jun 20, 1988","1,850.10","1,850.30","1,843.20","1,844.00","1,844.00",-
"Jun 17, 1988","1,854.20","1,854.20","1,838.80","1,850.10","1,850.10",-
"Jun 16, 1988","1,869.30","1,879.30","1,856.50","1,861.90","1,861.90",-
"Jun 15, 1988","1,869.30","1,884.50","1,869.30","1,869.30","1,869.30",-
"Jun 14, 1988","1,838.80","1,866.50","1,831.50","1,866.20","1,866.20",-
"Jun 13, 1988","1,848.90","1,848.90","1,833.30","1,838.80","1,838.80",-
"Jun 10, 1988","1,841.50","1,849.80","1,838.80","1,849.80","1,849.80",-
"Jun 09, 1988","1,833.50","1,841.50","1,833.50","1,841.50","1,841.50",-
"Jun 08, 1988","1,820.20","1,828.20","1,813.30","1,828.20","1,828.20",-
"Jun 07, 1988","1,832.70","1,839.90","1,818.40","1,820.20","1,820.20",-
"Jun 06, 1988","1,819.20","1,832.70","1,816.50","1,832.70","1,832.70",-
"Jun 03, 1988","1,814.10","1,822.00","1,814.10","1,819.20","1,819.20",-
"Jun 02, 1988","1,805.70","1,813.60","1,802.60","1,810.30","1,810.30",-
"Jun 01, 1988","1,798.90","1,806.90","1,798.90","1,805.70","1,805.70",-
"May 31, 1988","1,783.70","1,785.60","1,777.80","1,784.50","1,784.50",-
"May 30, 1988","1,783.70","1,783.70","1,783.70","1,783.70","1,783.70",-
"May 27, 1988","1,785.30","1,786.00","1,779.20","1,783.70","1,783.70",-
"May 26, 1988","1,787.90","1,788.10","1,782.50","1,785.30","1,785.30",-
"May 25, 1988","1,785.00","1,796.70","1,785.00","1,787.90","1,787.90",-
"May 24, 1988","1,764.40","1,783.60","1,764.40","1,782.90","1,782.90",-
"May 23, 1988","1,770.20","1,771.20","1,761.10","1,761.30","1,761.30",-
"May 20, 1988","1,769.90","1,774.70","1,769.90","1,770.20","1,770.20",-
"May 19, 1988","1,764.40","1,764.40","1,753.30","1,760.60","1,760.60",-
"May 18, 1988","1,780.90","1,780.90","1,773.00","1,777.60","1,777.60",-
"May 17, 1988","1,782.30","1,800.50","1,782.30","1,789.20","1,789.20",-
"May 16, 1988","1,781.80","1,788.90","1,776.60","1,776.60","1,776.60",-
"May 13, 1988","1,779.60","1,782.80","1,779.60","1,781.80","1,781.80",-
"May 12, 1988","1,759.90","1,773.40","1,759.90","1,772.30","1,772.30",-
"May 11, 1988","1,786.80","1,786.80","1,752.00","1,756.80","1,756.80",-
"May 10, 1988","1,792.60","1,792.60","1,782.80","1,792.60","1,792.60",-
"May 09, 1988","1,801.10","1,805.20","1,794.00","1,794.90","1,794.90",-
"May 06, 1988","1,793.70","1,801.70","1,793.70","1,801.10","1,801.10",-
"May 05, 1988","1,794.70","1,797.20","1,788.70","1,789.50","1,789.50",-
"May 04, 1988","1,807.20","1,809.20","1,794.70","1,794.70","1,794.70",-
"May 03, 1988","1,802.20","1,809.70","1,801.30","1,807.20","1,807.20",-
"May 02, 1988","1,802.20","1,802.20","1,802.20","1,802.20","1,802.20",-
"Apr 29, 1988","1,804.40","1,810.70","1,796.00","1,802.20","1,802.20",-
"Apr 28, 1988","1,806.30","1,809.50","1,795.90","1,804.40","1,804.40",-
"Apr 27, 1988","1,806.00","1,813.90","1,806.00","1,806.30","1,806.30",-
"Apr 26, 1988","1,786.00","1,801.30","1,786.00","1,800.80","1,800.80",-
"Apr 25, 1988","1,771.60","1,777.90","1,770.00","1,777.60","1,777.60",-
"Apr 22, 1988","1,789.50","1,789.50","1,770.00","1,771.60","1,771.60",-
"Apr 21, 1988","1,786.80","1,792.10","1,780.00","1,791.90","1,791.90",-
"Apr 20, 1988","1,798.90","1,800.10","1,783.20","1,786.80","1,786.80",-
"Apr 19, 1988","1,792.00","1,798.90","1,792.00","1,798.90","1,798.90",-
"Apr 18, 1988","1,787.80","1,802.40","1,787.80","1,787.80","1,787.80",-
"Apr 15, 1988","1,782.60","1,782.60","1,763.10","1,778.60","1,778.60",-
"Apr 14, 1988","1,810.40","1,826.80","1,781.00","1,787.20","1,787.20",-
"Apr 13, 1988","1,809.00","1,816.60","1,809.00","1,810.40","1,810.40",-
"Apr 12, 1988","1,810.50","1,820.10","1,804.00","1,805.30","1,805.30",-
"Apr 11, 1988","1,797.00","1,810.50","1,797.00","1,810.50","1,810.50",-
"Apr 08, 1988","1,761.00","1,781.20","1,758.10","1,779.70","1,779.70",-
"Apr 07, 1988","1,758.40","1,767.40","1,758.40","1,761.00","1,761.00",-
"Apr 06, 1988","1,745.00","1,759.10","1,745.00","1,745.00","1,745.00",-
"Apr 05, 1988","1,737.80","1,737.80","1,725.40","1,737.60","1,737.60",-
