Date,KLSE_Open,KLSE_High,KLSE_Low,KLSE_Close,KLSE_AdjClose,KLSE_Volume
"Nov 09, 1999",721.52,721.96,712.63,715.54,715.54,"4,49,11,600"
"Nov 08, 1999",-,-,-,-,-,-
"Nov 05, 1999",727.53,727.6,721.35,721.35,721.35,"5,01,83,400"
"Nov 04, 1999",730.76,730.97,722.62,727.58,727.58,"3,50,32,800"
"Nov 03, 1999",727.04,731.98,724.59,730.62,730.62,"3,00,71,800"
"Nov 02, 1999",730.94,730.94,719.75,727.03,727.03,"4,89,28,200"
"Nov 01, 1999",740.1,740.1,725.57,731.48,731.48,"5,23,34,400"
"Oct 29, 1999",754.01,756.71,742.87,742.87,742.87,"9,63,33,600"
"Oct 28, 1999",739.59,751.89,739.59,750.2,750.2,"6,52,96,200"
"Oct 27, 1999",736.48,742.37,735.52,738.27,738.27,"5,25,68,400"
"Oct 26, 1999",739.54,739.54,734.81,736.19,736.19,"3,57,53,800"
"Oct 25, 1999",739.86,748.53,738.63,740.41,740.41,"5,19,97,400"
"Oct 22, 1999",740.1,743.19,731.79,739,739,"5,80,58,000"
"Oct 21, 1999",737.91,743.92,735.61,738.44,738.44,"4,34,73,200"
"Oct 20, 1999",743.69,745.97,733.4,736.36,736.36,"5,11,08,000"
"Oct 19, 1999",717.01,739.34,717.01,738.28,738.28,"6,60,78,400"
"Oct 18, 1999",716.56,718.07,708.26,715.29,715.29,"6,15,85,800"
"Oct 15, 1999",738.61,742.27,719.01,721.18,721.18,"7,74,48,800"
"Oct 14, 1999",736.56,742.43,730.49,738.05,738.05,"5,23,01,200"
"Oct 13, 1999",739.97,741.94,734.44,737.28,737.28,"5,00,26,000"
"Oct 12, 1999",747.61,753.39,741.22,745.57,745.57,"7,16,68,000"
"Oct 11, 1999",747.14,753.72,743.31,747.39,747.39,"1,26,12,700"
"Oct 08, 1999",736.19,748.36,736.19,743.84,743.84,"1,29,49,500"
"Oct 07, 1999",716.29,734.77,712.43,734.73,734.73,"8,90,17,600"
"Oct 06, 1999",713.16,726.6,709.4,714.19,714.19,"9,26,40,200"
"Oct 05, 1999",684.85,713.76,684.85,710.23,710.23,"8,46,38,800"
"Oct 04, 1999",680.33,689.27,680.33,682.86,682.86,"2,83,05,000"
"Oct 01, 1999",675.98,682.02,674.93,680.07,680.07,"3,91,63,200"
"Sep 30, 1999",683.18,688.46,673.13,675.45,675.45,"5,10,11,800"
"Sep 29, 1999",679.32,685.18,673.29,683.51,683.51,"4,34,69,400"
"Sep 28, 1999",681.3,689.57,676.58,679.14,679.14,"4,91,67,000"
"Sep 27, 1999",694.64,694.64,677.33,679.52,679.52,"5,27,35,200"
"Sep 24, 1999",701.4,702.12,691.2,694.22,694.22,"7,09,00,200"
"Sep 23, 1999",720.9,720.9,700.36,707.09,707.09,"6,32,89,400"
"Sep 22, 1999",737.19,746.46,721.17,721.17,721.17,"6,24,60,800"
"Sep 21, 1999",707.22,739.3,702.65,739.3,739.3,"7,83,09,600"
"Sep 20, 1999",713.45,713.45,697.12,710.03,710.03,"4,75,87,200"
"Sep 17, 1999",711.26,725.16,710.55,713.68,713.68,"4,16,61,600"
"Sep 16, 1999",717.22,717.22,702.64,711.25,711.25,"5,69,24,200"
"Sep 15, 1999",728.99,730.97,715.33,717.74,717.74,"6,98,51,800"
"Sep 14, 1999",737.89,739.38,727.72,729.05,729.05,"5,61,68,200"
"Sep 13, 1999",739.05,743.65,734.39,737.44,737.44,"5,40,06,400"
"Sep 10, 1999",750.66,751.76,738.71,739.17,739.17,"5,99,80,600"
"Sep 09, 1999",756.63,759.77,748.77,751.15,751.15,"4,79,94,800"
"Sep 08, 1999",753.03,755.85,750.57,755.06,755.06,"3,89,07,800"
"Sep 07, 1999",753.36,753.46,746.78,752.74,752.74,"3,79,12,200"
"Sep 06, 1999",748.56,759.42,748.56,752.78,752.78,-
"Sep 03, 1999",736.38,748.78,732.02,745.32,745.32,-
"Sep 02, 1999",753.47,757.65,730.64,735.52,735.52,-
"Sep 01, 1999",766.01,771.17,748.28,752.91,752.91,-
"Aug 31, 1999",-,-,-,-,-,-
"Aug 30, 1999",765.15,770.29,763.51,767.06,767.06,"6,04,69,400"
"Aug 27, 1999",758.38,767.8,754.75,764.79,764.79,"6,14,77,400"
"Aug 26, 1999",769.53,770.86,756.12,761.75,761.75,"7,44,21,200"
"Aug 25, 1999",775.94,777.71,765.23,768.43,768.43,"98,50,800"
"Aug 24, 1999",774.69,780.95,771.76,775.18,775.18,"13,58,40,600"
"Aug 23, 1999",764.57,777.33,764.57,772.29,772.29,"9,44,22,800"
"Aug 20, 1999",759.62,763.38,751.96,763.38,763.38,"6,47,16,400"
"Aug 19, 1999",762.95,769.38,754.32,758.44,758.44,"9,70,71,000"
"Aug 18, 1999",751.61,760.8,735.28,760.8,760.8,"9,20,54,000"
"Aug 17, 1999",766.09,768.78,749.35,751.47,751.47,"61,15,300"
"Aug 16, 1999",776.69,780.83,756.61,766.41,766.41,"1,02,54,800"
"Aug 13, 1999",770.94,803.83,764.82,772.88,772.88,"2,90,94,700"
"Aug 12, 1999",688.66,728.96,688.66,728.96,728.96,"1,67,76,400"
"Aug 11, 1999",684.8,689.93,671.38,688.5,688.5,"11,11,29,000"
"Aug 10, 1999",668.33,684.45,660.23,683.65,683.65,"11,17,81,400"
"Aug 09, 1999",702.36,702.36,667.56,668.21,668.21,"9,87,64,400"
"Aug 06, 1999",706.44,713.89,692.7,703.09,703.09,"1,04,73,500"
"Aug 05, 1999",716.53,716.53,686.3,705.98,705.98,"1,55,98,800"
"Aug 04, 1999",749.93,751.46,715.95,719.52,719.52,"1,43,58,400"
"Aug 03, 1999",734.98,748.34,723.17,748.34,748.34,"1,42,20,400"
"Aug 02, 1999",768.92,769.06,732.06,734.94,734.94,"1,36,82,000"
"Jul 30, 1999",774,779.89,765.38,768.69,768.69,"1,30,90,000"
"Jul 29, 1999",780.75,781.07,762.08,774.52,774.52,"1,09,21,300"
"Jul 28, 1999",800.93,803.71,778.4,782.38,782.38,"1,49,60,000"
"Jul 27, 1999",772.04,796.65,748.71,796.2,796.2,"2,01,28,700"
"Jul 26, 1999",806.79,806.79,774.61,776.18,776.18,"1,92,20,300"
"Jul 23, 1999",826.3,826.3,803.17,808.34,808.34,"1,72,70,000"
"Jul 22, 1999",839.02,840.36,827.29,829.77,829.77,"1,30,82,600"
"Jul 21, 1999",829.16,836.65,823.53,836.65,836.65,"1,52,51,100"
"Jul 20, 1999",831.98,831.98,819.17,830.75,830.75,"1,57,28,800"
"Jul 19, 1999",845.31,846.13,829.65,831.77,831.77,"1,70,69,800"
"Jul 16, 1999",848.36,851.6,829.38,843.12,843.12,"2,90,10,800"
"Jul 15, 1999",853.94,856.99,840.36,844.86,844.86,"2,86,50,000"
"Jul 14, 1999",841.21,853.67,836.67,851.21,851.21,"2,60,93,300"
"Jul 13, 1999",854.19,854.73,836.13,842.01,842.01,"2,46,48,000"
"Jul 12, 1999",856.21,863.19,850.21,851.49,851.49,"3,41,25,100"
"Jul 09, 1999",850.21,855.12,850.18,851.67,851.67,"3,68,42,000"
"Jul 08, 1999",840.84,849.74,834.97,847.36,847.36,"2,82,01,300"
"Jul 07, 1999",847.68,851.12,837.22,839.52,839.52,"2,15,53,900"
"Jul 06, 1999",848.43,852.05,840.28,846.28,846.28,"2,78,67,500"
"Jul 05, 1999",851.28,870.39,842.88,847.06,847.06,"2,69,44,800"
"Jul 02, 1999",839.55,845.62,834.95,845.62,845.62,"3,48,72,300"
"Jul 01, 1999",819.7,835.31,819.7,835.31,835.31,"2,43,24,800"
"Jun 30, 1999",831.78,832.31,811.1,811.1,811.1,"2,32,67,400"
"Jun 29, 1999",823.43,831,823.41,829.72,829.72,"2,33,74,900"
"Jun 28, 1999",811.18,823.83,811.18,820.71,820.71,"18,37,73,100"
"Jun 25, 1999",803.42,806.55,799.17,806.23,806.23,"14,04,57,600"
"Jun 24, 1999",798.26,807.44,798.26,801.72,801.72,"16,38,91,800"
"Jun 23, 1999",794.12,803.58,793.75,794.83,794.83,"15,28,98,400"
"Jun 22, 1999",787.31,800.36,787.31,793.43,793.43,"19,20,57,500"
"Jun 21, 1999",787.39,789.11,778.32,786.02,786.02,"13,59,22,800"
"Jun 18, 1999",787.36,795.67,783.17,786.63,786.63,"16,33,19,600"
"Jun 17, 1999",797.01,798.44,784.83,787.79,787.79,"2,63,55,300"
"Jun 16, 1999",780.34,791.91,778.22,791.91,791.91,"16,91,55,800"
"Jun 15, 1999",784.62,786,777.44,779.93,779.93,"15,65,11,100"
"Jun 14, 1999",773.86,783.17,773.86,782.98,782.98,"17,07,74,100"
"Jun 11, 1999",768.73,776.45,768.73,772.76,772.76,"15,53,42,200"
"Jun 10, 1999",757.61,771.39,753.88,767.69,767.69,"13,93,98,600"
"Jun 09, 1999",754.88,763,747.13,757.5,757.5,"10,59,17,800"
"Jun 08, 1999",731.63,755.14,731.63,755.09,755.09,"10,35,12,000"
"Jun 07, 1999",740.62,741.61,729.24,731.01,731.01,"5,31,46,200"
"Jun 04, 1999",745.63,746.2,738.41,739.8,739.8,"5,00,59,200"
"Jun 03, 1999",749.69,749.97,739.12,744.5,744.5,"5,15,60,800"
"Jun 02, 1999",760.42,760.57,737.33,749.46,749.46,"8,54,11,400"
"Jun 01, 1999",742.7,759.37,742.49,759.37,759.37,"8,42,25,000"
"May 31, 1999",749.59,750.05,739,743.04,743.04,"7,67,38,200"
"May 28, 1999",757.99,757.99,747.64,749.03,749.03,"7,59,67,800"
"May 27, 1999",758.07,767.26,756.58,760.34,760.34,"9,03,03,400"
"May 26, 1999",759.05,760.76,747.49,753.82,753.82,"10,14,25,400"
"May 25, 1999",735.9,758.1,720.99,758.1,758.1,"13,77,85,200"
"May 24, 1999",770.09,771.67,742.1,743.34,743.34,"13,16,83,400"
"May 21, 1999",781.47,784.4,769.79,769.79,769.79,"15,20,43,200"
"May 20, 1999",778.42,783.12,772.03,779.62,779.62,"17,49,51,200"
"May 19, 1999",782.54,794.23,773.47,775.73,775.73,"3,26,97,000"
"May 18, 1999",761,780.29,755.88,780.29,780.29,"2,84,26,400"
"May 17, 1999",762.78,769.26,755.51,762.86,762.86,"2,01,63,500"
"May 14, 1999",738.63,767.06,738.63,766.82,766.82,"2,38,08,400"
"May 13, 1999",725.64,735.16,712.91,733.53,733.53,"12,64,82,600"
"May 12, 1999",726.92,743.05,723.06,723.98,723.98,"18,20,64,000"
"May 11, 1999",707.5,723.39,707.5,723.39,723.39,"15,75,31,200"
"May 10, 1999",700.56,711.42,695.92,705.83,705.83,"10,39,78,400"
"May 07, 1999",719.17,730.25,690.49,691.68,691.68,"1,81,59,900"
"May 06, 1999",713.79,734.07,713.79,717.58,717.58,"2,01,78,300"
"May 05, 1999",699.63,713.43,698.33,710.59,710.59,"1,93,43,300"
"May 04, 1999",681.75,698.51,681.75,698.28,698.28,"12,18,92,200"
"May 03, 1999",675.78,681.94,670.27,677.93,677.93,"7,72,10,800"
"Apr 30, 1999",669.79,679.66,669.79,674.96,674.96,"10,27,08,400"
"Apr 29, 1999",662.12,670.29,658.48,668.72,668.72,"10,22,15,800"
"Apr 28, 1999",672.05,673.87,656.98,661.63,661.63,"13,21,86,400"
"Apr 27, 1999",677.43,686.41,669.75,670.02,670.02,"20,56,01,700"
"Apr 26, 1999",650.45,674.42,650.45,673.9,673.9,"1,97,93,500"
"Apr 23, 1999",640.26,648.71,640.26,646.92,646.92,"1,31,10,500"
"Apr 22, 1999",618.01,637.19,618.01,636.43,636.43,"1,14,14,100"
"Apr 21, 1999",621.78,628.54,615.13,616.7,616.7,"7,26,63,600"
"Apr 20, 1999",614.73,626.83,609.88,621.53,621.53,"1,16,63,000"
"Apr 19, 1999",602.19,621.14,602.19,615.42,615.42,"1,60,43,900"
"Apr 16, 1999",583.22,601.87,583.22,599.41,599.41,"1,46,52,800"
"Apr 15, 1999",577.92,583.63,572.17,581.9,581.9,"6,68,99,400"
"Apr 14, 1999",584.57,589.18,575.32,578.11,578.11,"9,51,60,000"
"Apr 13, 1999",571.73,584.63,570.91,584.63,584.63,"8,67,31,800"
"Apr 12, 1999",568.73,573.23,565.89,571.41,571.41,"5,46,41,000"
"Apr 09, 1999",557.29,571.24,555.2,568.1,568.1,"7,90,60,600"
"Apr 08, 1999",557.34,560.74,552.01,556.58,556.58,"4,22,02,800"
"Apr 07, 1999",557.07,563.33,545.63,556.57,556.57,"6,74,80,200"
"Apr 06, 1999",536.09,557.84,536.09,556.93,556.93,"6,39,42,600"
"Apr 05, 1999",537.14,550.35,534.56,535.84,535.84,"6,45,62,600"
"Apr 02, 1999",529.09,541.74,529.09,540.07,540.07,"6,92,20,800"
"Apr 01, 1999",502.91,529.25,502.91,527.56,527.56,"6,76,53,800"
"Mar 31, 1999",498.58,508.77,496.03,502.82,502.82,"3,64,51,800"
"Mar 30, 1999",500.28,501.14,494.08,498.57,498.57,"1,84,06,000"
"Mar 29, 1999",-,-,-,-,-,-
"Mar 26, 1999",499.29,505.1,495.63,500.16,500.16,"3,70,67,600"
"Mar 25, 1999",494.57,502.36,488.9,499.14,499.14,"4,00,22,200"
"Mar 24, 1999",502.55,502.55,492.09,494.57,494.57,"3,60,70,400"
"Mar 23, 1999",507.5,508.84,502.13,503.48,503.48,"2,98,24,600"
"Mar 22, 1999",513.73,513.73,506.36,507.55,507.55,"2,44,66,800"
"Mar 19, 1999",515.54,516.84,511.53,513.91,513.91,"3,85,61,400"
"Mar 18, 1999",512.04,517.73,511.05,515.34,515.34,"3,11,36,200"
"Mar 17, 1999",511.86,513.28,502.5,511.85,511.85,"2,89,34,000"
"Mar 16, 1999",518.18,518.25,510.24,511.9,511.9,"2,86,99,000"
"Mar 15, 1999",531.85,535.71,517.4,518.45,518.45,"2,96,00,200"
"Mar 12, 1999",523.35,530.34,522.24,528.79,528.79,"1,98,66,600"
"Mar 11, 1999",528.06,528.06,517.24,523.27,523.27,"2,32,84,400"
"Mar 10, 1999",530.75,540.81,526.84,528.12,528.12,"4,36,39,800"
"Mar 09, 1999",519.87,532.22,519.42,530.53,530.53,"3,63,53,000"
"Mar 08, 1999",516.91,523.94,513.5,519.86,519.86,"2,38,37,000"
"Mar 05, 1999",515.61,518.35,511.98,516.82,516.82,"4,09,06,400"
"Mar 04, 1999",513.29,521.53,512.59,516.59,516.59,"3,43,23,400"
"Mar 03, 1999",525.89,526.07,509.11,513.23,513.23,"5,24,63,600"
"Mar 02, 1999",531.54,537.71,525.24,526.03,526.03,"3,02,03,600"
"Mar 01, 1999",540.89,540.89,530.24,531.54,531.54,"2,83,81,400"
"Feb 26, 1999",549.23,549.23,540.47,542.23,542.23,"3,76,66,600"
"Feb 25, 1999",552.74,552.74,534.08,549.24,549.24,"5,86,34,200"
"Feb 24, 1999",562.94,562.98,552.05,553.13,553.13,"4,72,39,800"
"Feb 23, 1999",563.42,564.01,555.62,562.79,562.79,"3,37,26,000"
"Feb 22, 1999",566.21,567.2,558.05,562.61,562.61,"3,04,76,600"
"Feb 19, 1999",566.55,566.62,555.85,565.29,565.29,"3,72,27,400"
"Feb 18, 1999",571.55,571.9,561.82,566.29,566.29,"3,40,67,400"
"Feb 17, 1999",-,-,-,-,-,-
"Feb 16, 1999",-,-,-,-,-,-
"Feb 15, 1999",-,-,-,-,-,-
"Feb 12, 1999",564.86,575.19,564.86,570.79,570.79,"8,01,52,200"
"Feb 11, 1999",547.86,565.02,545.66,562.95,562.95,"5,22,36,200"
"Feb 10, 1999",547.13,549.67,541.23,546.15,546.15,"5,18,14,600"
"Feb 09, 1999",525.13,549.24,522.96,548.14,548.14,"7,24,02,800"
"Feb 08, 1999",554.3,554.3,520.82,526.1,526.1,"9,43,37,400"
"Feb 05, 1999",577.67,580.66,556.72,558.8,558.8,"6,96,81,400"
"Feb 04, 1999",569.48,582.14,569.48,577.32,577.32,"6,72,98,600"
"Feb 03, 1999",579.25,579.25,562.79,568.84,568.84,"8,14,40,200"
"Feb 02, 1999",591.47,592.31,574.81,579.55,579.55,"5,28,80,800"
"Feb 01, 1999",-,-,-,-,-,-
"Jan 29, 1999",595.75,601.33,589.81,591.43,591.43,"5,52,04,000"
"Jan 28, 1999",604.75,604.95,593.69,595.45,595.45,"6,56,34,400"
"Jan 27, 1999",609.26,611.6,605.18,605.18,605.18,"4,86,52,000"
"Jan 26, 1999",610.65,611,602.58,610.88,610.88,"5,25,34,600"
"Jan 25, 1999",620.09,621.42,608.01,610.19,610.19,"8,51,42,400"
"Jan 22, 1999",615.7,621.57,612.38,618.54,618.54,"1,29,74,300"
"Jan 21, 1999",603.34,615.89,603.34,614.52,614.52,"9,45,39,400"
"Jan 20, 1999",-,-,-,-,-,-
"Jan 19, 1999",592.87,601.99,587.66,598.97,598.97,"7,20,94,400"
"Jan 18, 1999",-,-,-,-,-,-
"Jan 15, 1999",592.87,601.99,587.66,598.97,598.97,"7,20,94,400"
"Jan 14, 1999",591.75,593.75,583.44,593.34,593.34,"6,24,03,000"
"Jan 13, 1999",592.87,597.87,590.04,594.04,594.04,"5,15,32,600"
"Jan 12, 1999",598.74,599.71,590.43,593.33,593.33,"6,14,88,000"
"Jan 11, 1999",596.54,604.71,596.54,598.46,598.46,"9,67,68,000"
"Jan 08, 1999",587.88,593.37,586.83,591.7,591.7,"8,72,33,400"
"Jan 07, 1999",589.86,599.71,585.89,585.89,585.89,"1,16,28,700"
"Jan 06, 1999",568.96,589.15,568.82,586.48,586.48,"9,63,62,800"
"Jan 05, 1999",561.66,569.88,558.56,567.89,567.89,"3,80,46,400"
"Jan 04, 1999",576.96,576.96,560.9,561.65,561.65,"3,61,71,000"
"Jan 01, 1999",-,-,-,-,-,-
"Dec 31, 1998",575.18,590.29,561.57,586.13,586.13,"1,52,95,100"
"Dec 30, 1998",566.04,577.19,566.04,574.56,574.56,"7,78,65,200"
"Dec 29, 1998",556.46,566.23,555.06,566.23,566.23,"7,60,21,200"
"Dec 28, 1998",552.47,556.14,551.62,556.14,556.14,"4,54,53,000"
"Dec 25, 1998",-,-,-,-,-,-
"Dec 24, 1998",553.98,555.04,550.49,552.32,552.32,"5,14,30,200"
"Dec 23, 1998",537.2,551.11,525.02,551.11,551.11,"7,23,08,000"
"Dec 22, 1998",551.81,551.81,535.76,537.22,537.22,"8,51,53,000"
"Dec 21, 1998",551,555.59,544.03,550.84,550.84,"8,98,51,800"
"Dec 18, 1998",543.37,553.23,540.98,550.41,550.41,"8,62,97,400"
"Dec 17, 1998",538.7,543.31,526.72,542.78,542.78,"8,36,39,600"
"Dec 16, 1998",544.05,545.04,536.06,542.99,542.99,"5,82,22,400"
"Dec 15, 1998",541.08,547.31,537.49,543.79,543.79,"7,93,55,000"
"Dec 14, 1998",537.02,546.28,537.02,541.01,541.01,"1,07,23,100"
"Dec 11, 1998",525.71,536.94,520.69,533.88,533.88,"1,03,13,000"
"Dec 10, 1998",525.22,533.08,521.89,525.58,525.58,"1,11,09,400"
"Dec 09, 1998",510.91,522.18,502.38,522.18,522.18,"1,08,42,800"
"Dec 08, 1998",514.55,521.68,508.73,510.85,510.85,"94,56,900"
"Dec 07, 1998",531.84,537,513.76,514.78,514.78,"1,63,54,800"
"Dec 04, 1998",523.25,529.49,519.96,527.26,527.26,"1,99,52,700"
"Dec 03, 1998",527.79,530.16,511.11,521.76,521.76,"14,40,49,400"
"Dec 02, 1998",520.78,534.46,520.78,526.75,526.75,"20,75,66,300"
"Dec 01, 1998",500.99,518.76,499.9,518.75,518.75,"14,13,50,400"
"Nov 30, 1998",498.6,513.59,498.6,501.47,501.47,"11,39,13,400"
"Nov 27, 1998",498.72,499.08,491.5,498.08,498.08,"7,95,14,800"
"Nov 26, 1998",503.01,509.43,497.22,498.69,498.69,"1,71,67,900"
"Nov 25, 1998",488.45,504.42,484.8,502.15,502.15,"1,82,25,100"
"Nov 24, 1998",480.44,491.23,480.44,489.66,489.66,"1,38,98,700"
"Nov 23, 1998",462.5,477.93,462.5,477.17,477.17,"8,87,48,600"
"Nov 20, 1998",458.71,463.66,458.15,461.56,461.56,"5,70,52,600"
"Nov 19, 1998",459.25,460.78,451.95,458.58,458.58,"4,72,67,200"
"Nov 18, 1998",464.22,464.5,455.99,458.34,458.34,"4,89,31,000"
"Nov 17, 1998",462.49,465.82,457.7,464.12,464.12,"5,27,76,400"
"Nov 16, 1998",465.17,466.12,460.32,462.02,462.02,"4,49,78,000"
"Nov 13, 1998",460.29,467.01,454.97,465.08,465.08,"7,75,51,200"
"Nov 12, 1998",475.86,480.33,460.22,460.77,460.77,"12,33,14,000"
"Nov 11, 1998",467.21,482.56,463.62,476.12,476.12,"14,96,36,600"
"Nov 10, 1998",466.77,467.54,453.31,467.54,467.54,"8,78,71,600"
"Nov 09, 1998",458.84,467.4,458.84,465.69,465.69,"1,55,50,400"
"Nov 06, 1998",440.18,453.29,435.91,453.29,453.29,"1,09,84,700"
"Nov 05, 1998",433.71,442.87,433.71,438.66,438.66,"1,01,45,400"
"Nov 04, 1998",422.63,432.09,422.49,431.7,431.7,"4,25,55,000"
"Nov 03, 1998",421.92,431.64,420.71,421.91,421.91,"6,39,87,600"
"Nov 02, 1998",406.15,419.78,404.91,419.78,419.78,"4,60,26,400"
"Oct 30, 1998",407.53,408.72,405.05,405.33,405.33,"5,02,92,200"
"Oct 29, 1998",412.14,412.54,404.39,406.35,406.35,"5,22,34,800"
"Oct 28, 1998",416.48,416.85,410.3,410.49,410.49,"5,54,15,000"
"Oct 27, 1998",418.82,420.15,413.28,415.96,415.96,"5,28,86,200"
"Oct 26, 1998",420.69,422.19,414.05,419.11,419.11,"6,05,23,600"
"Oct 23, 1998",421.51,424.26,417.77,419.72,419.72,"9,74,12,000"
"Oct 22, 1998",424.48,426.26,419.4,421.56,421.56,"6,50,73,200"
"Oct 21, 1998",425.55,428.45,415.23,424.37,424.37,"1,22,87,200"
"Oct 20, 1998",397.95,422.97,397.95,422.97,422.97,"1,49,97,000"
"Oct 19, 1998",-,-,-,-,-,-
"Oct 16, 1998",396.69,404.22,394.83,396.26,396.26,"91,07,600"
"Oct 15, 1998",384.39,394.27,384.35,393.25,393.25,"6,08,38,400"
"Oct 14, 1998",384.97,385.54,380.43,384.22,384.22,"3,66,76,600"
"Oct 13, 1998",390.68,393.25,382.84,385.04,385.04,"7,14,37,000"
"Oct 12, 1998",372.83,390.06,372.83,389.5,389.5,"7,82,67,200"
"Oct 09, 1998",373.28,373.89,370.81,372.22,372.22,"3,25,62,400"
"Oct 08, 1998",371.11,373.64,369.46,372.99,372.99,"2,68,01,400"
"Oct 07, 1998",377.01,381.57,369.94,370.9,370.9,"7,40,96,200"
"Oct 06, 1998",359.96,375.13,359.84,374.45,374.45,"3,18,69,000"
"Oct 05, 1998",363.49,364.07,357.28,360.1,360.1,"3,18,69,000"
"Oct 02, 1998",366.88,366.88,358.33,363.06,363.06,"5,75,69,200"
"Oct 01, 1998",372.68,377.27,367.64,367.64,367.64,"4,40,85,400"
"Sep 30, 1998",376.61,380.94,373.52,373.52,373.52,"5,21,24,400"
"Sep 29, 1998",388.19,388.98,377.24,377.52,377.52,-
"Sep 28, 1998",-,-,-,-,-,-
"Sep 25, 1998",385.97,388.66,382.5,387.27,387.27,"94,35,500"
"Sep 24, 1998",380.82,388.48,380.82,387.46,387.46,"94,35,500"
"Sep 23, 1998",385.82,386.2,372.56,376.26,376.26,"94,35,500"
"Sep 22, 1998",380.12,389.02,380.12,385.45,385.45,"47,34,500"
"Sep 21, 1998",392.65,394.79,375.49,378.32,378.32,"71,86,700"
"Sep 18, 1998",384.9,394.65,381.72,393.3,393.3,"61,17,800"
"Sep 17, 1998",395.08,399.05,385.16,386.55,386.55,"72,73,200"
"Sep 16, 1998",389.12,398.59,382.81,394.04,394.04,"90,82,900"
"Sep 15, 1998",402.32,404.4,387.23,389.08,389.08,"88,39,200"
"Sep 14, 1998",370.85,393.24,352.5,393.24,393.24,"1,05,33,200"
"Sep 11, 1998",376.94,379.27,360.69,368.53,368.53,"88,39,200"
"Sep 10, 1998",396.34,397.38,373,380.2,380.2,"97,86,300"
"Sep 09, 1998",356.25,395.01,356.25,389.65,389.65,"2,01,75,400"
"Sep 08, 1998",457.44,462.47,349.32,349.56,349.56,"2,98,86,900"
"Sep 07, 1998",384.45,473.49,384.45,445.06,445.06,"4,44,07,500"
"Sep 04, 1998",316.37,367.08,316.37,363.44,363.44,"2,57,72,500"
"Sep 03, 1998",284.6,325.85,280.48,313.07,313.07,"1,68,03,800"
"Sep 02, 1998",269.42,295.2,269.42,294.59,294.59,"1,23,72,800"
"Sep 01, 1998",294.76,310.78,261.33,262.7,262.7,"1,59,05,700"
"Aug 31, 1998",-,-,-,-,-,-
"Aug 28, 1998",305.78,310.03,302.57,302.91,302.91,"8,18,64,600"
"Aug 27, 1998",322.81,323.09,313.2,313.51,313.51,"4,87,90,600"
"Aug 26, 1998",321.35,327.22,316.58,324.49,324.49,"4,45,01,800"
"Aug 25, 1998",318.93,327.44,318.93,324.17,324.17,"5,64,90,000"
"Aug 24, 1998",321,322.63,308.36,317.2,317.2,"5,74,95,400"
"Aug 21, 1998",347.05,352.46,324.06,324.06,324.06,"8,31,23,000"
"Aug 20, 1998",343.79,373.57,338.64,351.04,351.04,"2,15,83,100"
"Aug 19, 1998",319.08,348.85,319.08,343.47,343.47,"1,85,04,500"
"Aug 18, 1998",317.84,323.16,312.9,315.66,315.66,"7,28,36,800"
"Aug 17, 1998",328.03,329.23,316.05,316.24,316.24,"5,16,86,200"
"Aug 14, 1998",325.56,330.46,315.53,327.98,327.98,"6,74,74,400"
"Aug 13, 1998",342.45,342.45,322.28,326.73,326.73,"6,85,15,000"
"Aug 12, 1998",332.39,343.99,329.12,342.19,342.19,"6,88,22,600"
"Aug 11, 1998",352.87,352.87,333.55,334.7,334.7,"6,12,32,400"
"Aug 10, 1998",363.18,363.18,351.47,353.28,353.28,"3,34,57,800"
"Aug 07, 1998",374.85,374.97,358.72,364.05,364.05,"4,84,90,000"
"Aug 06, 1998",380.89,385.54,373.11,374.78,374.78,"5,52,29,000"
"Aug 05, 1998",382.38,383.38,377.73,380.29,380.29,"4,64,13,000"
"Aug 04, 1998",385.77,389.22,383.92,386.44,386.44,"3,93,01,000"
"Aug 03, 1998",403.41,403.41,385.53,386.27,386.27,"6,95,81,200"
"Jul 31, 1998",391.26,403.13,389.91,402.65,402.65,"6,23,20,000"
"Jul 30, 1998",387.06,393.13,386.07,389.53,389.53,"5,77,60,800"
"Jul 29, 1998",403.83,406.25,385.97,385.97,385.97,"7,57,61,400"
"Jul 28, 1998",407.58,407.92,398.88,403.98,403.98,"6,58,15,800"
"Jul 27, 1998",417.93,418.61,406.37,408.04,408.04,"4,25,63,800"
"Jul 24, 1998",413.56,420.39,411.28,418.4,418.4,"6,23,04,800"
"Jul 23, 1998",419.55,419.55,411.23,415.4,415.4,"9,66,35,800"
"Jul 22, 1998",436.35,436.35,421.91,421.91,421.91,"5,40,00,200"
"Jul 21, 1998",445.61,446.74,434.11,437.82,437.82,"6,69,60,000"
"Jul 20, 1998",445.92,454.99,441.75,445.28,445.28,"6,88,70,400"
"Jul 17, 1998",431.62,447.55,431.58,445.31,445.31,"9,55,54,800"
"Jul 16, 1998",434.34,436.63,428.04,429.99,429.99,"4,47,65,200"
"Jul 15, 1998",423.17,435.12,422.72,433.54,433.54,"5,80,00,200"
"Jul 14, 1998",422.69,428.53,419.54,420.33,420.33,"4,78,62,600"
"Jul 13, 1998",424.59,428.9,415.74,421.31,421.31,"7,28,33,000"
"Jul 10, 1998",446.16,446.16,425.91,428.62,428.62,"10,10,47,200"
"Jul 09, 1998",455.19,456.57,446.81,447.89,447.89,"4,98,99,600"
